wid,stimulus,button_pressed,view_history,questions,responses,correct,block,delays,score,trial_time,path,state_rewards,trial_index,key_press,clicks,n_clicks,stim_i
w3013d26,,,,,,,test,[],39.0,12410.0,"['0', '12', '13', '14', '15', '17']","['', 0, 1, 0, 7, -3, 60, -35, 7, 32, 41, -4, 0, 3, 2, -5, 27, 51, 21, -6, 31, -49, 25, 1, 0, 1, 1, -17, -27, -9, -5, 48, -43, 58]",10,,"[17, 29, 16, 27]",4,91
w3013d26,,,,,,,test,[],-15.0,24340.0,"['0', '1', '2', '3', '4', '5']","['', 2, -1, -2, -9, 28, -74, 56, -6, 10, -8, 47, -2, -1, -2, 9, -35, -6, -28, 0, 19, -35, 37, 1, 1, 4, -5, -4, -30, -9, 4, -22, -13, -22]",11,,"[33, 20, 32, 21, 16, 17, 18, 5, 9, 29, 27]",11,63
w3013d26,,,,,,,test,[],15.0,16447.0,"['0', '12', '13', '14', '19', '20']","['', 1, 3, 6, -6, -8, 12, -9, -3, 22, -11, -57, 0, -1, -3, -13, 32, -71, -54, -2, 39, 42, -37, 0, -3, 4, -12, -5, 33, -7, 12, -28, 12, 27]",12,,"[5, 9, 29, 33, 17, 20]",6,86
w3013d26,,,,,,,test,[],32.0,13352.0,"['0', '12', '13', '14', '15', '16']","['', 0, -2, -6, -4, -2, 53, -45, 8, 7, 26, 65, 0, 0, -7, -5, 50, 65, 5, 0, 15, 10, 72, -1, -3, -3, -11, 4, 2, -48, 0, -9, 8, -21]",13,,"[16, 27]",2,129
w3013d26,,,,,,,test,[],16.0,17169.0,"['0', '23', '24', '25', '30', '32']","['', 0, -2, -2, -8, -65, 26, -5, -7, -42, -18, -40, 1, -4, -4, -7, 15, 8, -5, -1, 13, -25, 15, -1, 1, -2, 9, -39, -15, -26, 8, -45, 28, 15]",14,,"[29, 17, 27, 16, 21, 32]",6,108
w3013d26,,,,,,,test,[],55.0,13043.0,"['0', '1', '2', '3', '8', '11']","['', 0, 2, 4, 7, -3, 37, -2, 4, 33, 26, 57, 0, -3, -5, 11, -11, 12, -27, 8, -12, 47, -17, 1, 1, -3, 9, -29, -26, 23, -5, -19, -11, -32]",15,,"[5, 9, 11, 6]",4,139
w3013d26,,,,,,,test,[],47.0,11672.0,"['0', '1', '2', '3', '4', '6']","['', -1, 4, -2, 3, -37, 49, -18, -21, 87, -35, 42, 1, 1, -1, 2, 39, -10, 8, 7, 3, -14, 46, 0, 0, -3, -8, 29, 30, -69, -5, 31, 78, 69]",16,,"[6, 11]",2,154
w3013d26,,,,,,,test,[],47.0,15559.0,"['0', '23', '24', '25', '26', '28']","['', 1, 4, -1, 10, -14, -16, 14, -9, -42, 31, -63, 0, -1, -1, -11, -65, -21, -37, -3, 3, -24, -34, 0, -2, -4, -2, 9, 67, 52, -10, -42, 2, 18]",17,,"[11, 6, 29, 28]",4,94
w3013d26,,,,,,,test,[],35.0,16074.0,"['0', '12', '13', '14', '15', '16']","['', 1, -1, -4, 1, 16, -45, -17, -3, 9, -8, 14, 0, 2, -7, 13, 45, 2, 21, 5, -24, 5, 25, 0, 2, 0, 1, -25, -12, -15, 14, 8, -32, 13]",18,,"[20, 33, 21, 32, 16, 27]",6,78
w3013d26,,,,,,,test,[],-4.0,23132.0,"['0', '23', '24', '25', '30', '32']","['', 1, -1, -3, -3, -34, 1, -32, -7, 10, -18, -7, 2, 1, 5, 4, 19, -43, -18, -2, -14, -6, 5, 0, 1, -1, 9, 0, -19, -40, -6, -8, 38, -41]",19,,"[6, 11, 29, 17, 28, 18, 33, 20, 22, 31, 32, 21]",12,133
w8a8ab24,,,,,,,test,[],-6.0,30541.0,"['0', '1', '2', '3', '4', '5']","['', 0, 1, 5, 1, 17, -10, -43, -10, 2, -6, -21, 0, -2, 0, 0, -27, -74, 47, 3, -85, -14, 13, 0, 1, -4, 1, -2, -6, -7, 2, 30, -17, -13]",0,,"[3, 14, 25, 6, 11, 9, 5, 7, 10, 1]",10,146
w8a8ab24,,,,,,,test,[],32.0,14669.0,"['0', '23', '24', '25', '30', '32']","['', -1, 4, 3, -5, 1, 10, -3, -8, 46, -38, 28, 0, -2, -1, -15, 9, 23, -17, 2, -80, -17, -43, 1, 0, 0, -2, -8, 25, -33, 7, 22, 33, -11]",1,,"[10, 29, 32]",3,155
w8a8ab24,,,,,,,test,[],11.0,14821.0,"['0', '1', '2', '3', '4', '7']","['', 1, 1, 0, -1, 14, 56, 28, -4, 25, -4, -6, 2, -1, -2, -16, -45, 14, -22, 4, -36, -25, 22, 1, 1, 5, 14, 33, -29, -3, 5, -13, 14, -51]",2,,"[17, 20, 21, 16, 5, 7]",6,101
w8a8ab24,,,,,,,test,[],46.0,10310.0,"['0', '1', '2', '3', '4', '5']","['', 0, 0, 2, 6, 41, -4, -73, -1, 11, -6, -5, -2, 1, -1, -12, -28, -28, 19, 4, 48, 21, -43, -1, 2, 6, -2, 18, -48, -62, -9, -11, -17, -7]",3,,[5],1,145
w8a8ab24,,,,,,,test,[],45.0,14074.0,"['0', '1', '2', '3', '8', '9']","['', 0, -2, 2, -2, -20, -29, -2, -5, 65, 51, -9, 1, 2, -1, 15, 30, -3, -58, -8, 10, -14, -1, -1, 0, -2, -12, -11, -18, -50, 11, -2, -10, 24]",4,,"[29, 33, 20, 17, 9]",5,157
w8a8ab24,,,,,,,test,[],22.0,10652.0,"['0', '23', '24', '25', '26', '27']","['', -1, 2, 3, 8, 8, -25, -39, -16, -2, 61, 15, 0, -3, -3, 0, -7, 29, -5, 6, -4, -6, 40, -1, -1, -5, 1, 34, 22, 23, 8, 20, 24, 13]",5,,"[8, 27]",2,112
w8a8ab24,,,,,,,test,[],25.0,12976.0,"['0', '12', '13', '14', '19', '22']","['', -1, -1, 3, 11, 47, -18, -4, -7, 33, -53, -44, -1, 1, -1, 0, 2, 7, -33, -3, 18, 9, 35, -1, 2, 6, -1, 9, 7, 17, 3, 47, 16, 28]",6,,"[21, 22]",2,57
w8a8ab24,,,,,,,test,[],29.0,12546.0,"['0', '12', '13', '14', '15', '16']","['', -1, 1, 4, 8, -97, -52, 64, -2, -5, 37, 6, -1, 0, 8, -11, 42, -10, -9, 15, -21, 27, -12, -1, 0, 5, -1, 18, 6, 1, -3, 4, -65, -14]",7,,"[32, 21, 16]",3,61
w8a8ab24,,,,,,,test,[],19.0,13322.0,"['0', '23', '24', '25', '26', '29']","['', 1, -4, 0, -9, 17, 58, -17, 12, -30, 70, -26, 0, 1, -6, 12, -34, 20, -41, 1, 0, -12, 16, -1, 3, 1, -22, 64, 14, 50, -1, -72, -13, -39]",8,,"[9, 5, 17, 29]",4,115
w8a8ab24,,,,,,,test,[],-7.0,19600.0,"['0', '12', '13', '14', '19', '20']","['', 0, -6, -2, -8, 22, -15, -11, 11, -34, 10, -61, 0, 1, 3, -7, 10, 10, -1, 1, 15, 13, -32, -1, 5, 8, -11, 14, 20, 24, 1, -30, -6, -16]",9,,"[31, 27, 9, 17, 22, 21, 20, 6, 11]",9,151
w8a8ab24,,,,,,,test,[],12.0,9963.0,"['0', '23', '24', '25', '26', '28']","['', 1, -2, 2, 17, -47, -27, -28, -2, 52, 0, -22, 1, -1, 4, 2, 44, -21, 97, 7, 21, -2, -23, -1, 0, -3, 2, -26, 20, 31, -6, 38, -8, 37]",10,,"[32, 9]",2,140
w8a8ab24,,,,,,,test,[],31.0,9654.0,"['0', '23', '24', '25', '26', '29']","['', 0, 3, 3, 8, -15, 44, -34, 4, -30, -17, -47, -1, 1, 0, -11, 47, 11, 32, 6, -21, -62, -29, 1, -2, 3, -5, 13, -58, 37, 0, 28, 6, 26]",11,,[29],1,114
w8a8ab24,,,,,,,test,[],59.0,9146.0,"['0', '12', '13', '14', '15', '17']","['', 1, -1, 0, 9, 2, -26, -23, -5, 0, 27, -43, -1, -2, -7, 11, -1, 61, -46, 10, -22, -13, -32, -1, -3, 1, -11, -8, 0, 21, 1, 10, 16, -1]",12,,[17],1,71
w8a8ab24,,,,,,,test,[],57.0,12222.0,"['0', '12', '13', '14', '19', '20']","['', -1, 0, -1, -7, 16, -15, 52, 7, -28, -1, -7, -2, 2, 4, 7, -15, 34, -7, 7, 58, 4, -45, 0, 1, 5, -9, -6, 7, 14, 7, -30, -14, 32]",13,,"[5, 9, 29, 20]",4,125
w8a8ab24,,,,,,,test,[],8.0,16734.0,"['0', '1', '2', '3', '8', '11']","['', 0, 2, -7, 2, -4, 0, -28, -10, -15, -8, 47, 0, 0, 3, -13, 23, 29, 29, -3, -40, -32, 8, 1, 3, 6, 7, 1, 8, -8, 8, 19, 7, -40]",14,,"[5, 27, 29, 33, 20, 21, 17, 11]",8,124
w8a8ab24,,,,,,,test,[],38.0,11335.0,"['0', '12', '13', '14', '15', '17']","['', 0, -2, -6, -4, -2, 53, -45, 8, 7, 26, 65, 0, 0, -7, -5, 50, 65, 5, 0, 15, 10, 72, -1, -3, -3, -11, 4, 2, -48, 0, -9, 8, -21]",15,,"[5, 9, 29, 33, 17]",5,129
w8a8ab24,,,,,,,test,[],66.0,13337.0,"['0', '23', '24', '25', '26', '27']","['', -1, -2, -6, 7, -14, 35, -26, 5, 45, -3, -36, 0, 3, 3, -3, -56, 23, 52, 13, 14, -6, -25, -1, -3, 9, 0, 76, -2, -52, 15, -28, -14, 53]",16,,"[3, 14, 25, 29, 27]",5,158
w8a8ab24,,,,,,,test,[],-38.0,34252.0,"['0', '23', '24', '25', '26', '29']","['', 0, 1, -2, 6, -2, -22, 3, -12, -59, 11, -57, -1, 2, 1, -7, 0, -46, -36, -1, 19, -1, -3, -1, 0, 3, 9, 11, 4, 11, 4, -15, -12, -21]",17,,"[19, 15, 29, 33, 9, 11, 7, 10, 5, 6, 17, 20, 21, 22, 14, 3, 8, 25, 27, 28]",20,81
w8a8ab24,,,,,,,test,[],16.0,11940.0,"['0', '23', '24', '25', '26', '29']","['', -1, -2, 1, 3, 10, -18, -26, 1, -13, 33, 37, 0, -3, 1, -5, 26, 22, -34, 8, 45, 12, 20, -1, -2, 5, 2, -3, -2, 24, -2, -16, -10, -5]",18,,"[5, 9, 29, 33]",4,105
w8a8ab24,,,,,,,test,[],-4.0,14100.0,"['0', '12', '13', '14', '19', '20']","['', -1, 2, -2, 14, 15, 34, -1, 0, 14, -1, 51, -1, 1, -2, 7, -58, 41, -10, -10, 23, -6, 9, 1, -2, -3, 1, 18, -23, -25, 6, 31, 45, -9]",19,,"[14, 3, 25, 5, 20]",5,148
wd2a2c7b,,,,,,,test,[],46.0,47829.0,"['0', '23', '24', '25', '26', '27']","['', 0, 0, -1, 8, 31, 23, 106, -5, -12, -32, 14, -1, -5, -5, 1, 32, -50, -20, -1, -23, 17, 0, 0, -1, 6, 0, 41, -14, 19, -5, -30, -23, -1]",0,,[],0,118
wd2a2c7b,,,,,,,test,[],2.0,22072.0,"['0', '1', '2', '3', '4', '5']","['', 0, 3, 2, 2, -5, 6, -8, -1, -21, 8, 0, -1, 0, -3, -16, 15, 50, 76, 12, -28, 38, 36, -2, 2, 3, 1, 9, 2, 52, -3, -6, 0, 9]",1,,[],0,59
wd2a2c7b,,,,,,,test,[],-9.0,27368.0,"['0', '12', '13', '14', '15', '16']","['', 0, -1, 2, -1, 76, 6, -15, -4, -7, 51, 17, 1, -3, -2, 1, -6, 22, 34, -3, -92, -30, -38, 1, 4, 1, 15, 11, 36, 10, 6, -30, -10, 48]",2,,[],0,65
wd2a2c7b,,,,,,,test,[],23.0,11033.0,"['0', '23', '24', '25', '30', '32']","['', 1, 3, -2, 6, -40, -18, 10, 17, 24, 9, -5, -1, 1, -1, 2, -28, 4, -49, 4, 42, 29, 68, 0, 1, 2, -7, 69, 32, -8, -7, 19, 27, 4]",3,,[],0,84
wd2a2c7b,,,,,,,test,[],3.0,13554.0,"['0', '1', '2', '3', '8', '9']","['', 2, -1, -2, -9, 28, -74, 56, -6, 10, -8, 47, -2, -1, -2, 9, -35, -6, -28, 0, 19, -35, 37, 1, 1, 4, -5, -4, -30, -9, 4, -22, -13, -22]",4,,[],0,63
wd2a2c7b,,,,,,,test,[],30.0,42975.0,"['0', '1', '2', '3', '8', '11']","['', 1, -1, 1, 5, 12, -17, 52, 1, 30, 13, 28, 1, 0, 3, 17, 64, 24, 54, -10, 47, 2, -57, 0, 2, -3, 15, 43, -41, 32, 1, -18, -10, -14]",5,,[],0,72
wd2a2c7b,,,,,,,test,[],-16.0,18749.0,"['0', '1', '2', '3', '4', '5']","['', -1, -2, -6, 7, -14, 35, -26, 5, 45, -3, -36, 0, 3, 3, -3, -56, 23, 52, 13, 14, -6, -25, -1, -3, 9, 0, 76, -2, -52, 15, -28, -14, 53]",6,,[],0,158
wd2a2c7b,,,,,,,test,[],-3.0,10692.0,"['0', '23', '24', '25', '30', '32']","['', 0, 0, 0, 11, 45, -48, 4, -10, -43, 19, -27, -3, 1, 5, 16, -13, 46, -84, -8, 17, 15, 42, 1, 0, 6, 5, 55, -26, 10, -3, 26, -7, -8]",7,,[],0,54
wd2a2c7b,,,,,,,test,[],-15.0,11953.0,"['0', '1', '2', '3', '4', '6']","['', 0, 1, -6, -9, 23, -1, -7, -1, 16, -19, 16, -1, -1, 4, 9, -35, 27, -33, 6, -61, -36, -16, 0, 3, 4, 13, 39, -9, -9, 9, 1, -5, -43]",8,,[],0,116
wd2a2c7b,,,,,,,test,[],29.0,9946.0,"['0', '23', '24', '25', '30', '31']","['', 0, 1, 5, 1, 17, -10, -43, -10, 2, -6, -21, 0, -2, 0, 0, -27, -74, 47, 3, -85, -14, 13, 0, 1, -4, 1, -2, -6, -7, 2, 30, -17, -13]",9,,[],0,146
wd2a2c7b,,,,,,,test,[],45.0,10753.0,"['0', '23', '24', '25', '26', '28']","['', 0, -3, 1, -2, -24, 51, 2, 0, -8, -13, 6, 0, 6, -4, 1, -15, -22, -21, 0, 30, 38, 22, 0, 4, 7, 14, -15, 20, 23, 5, 18, 18, -10]",10,,[],0,93
wd2a2c7b,,,,,,,test,[],-24.0,12350.0,"['0', '23', '24', '25', '30', '33']","['', 0, 2, 1, 5, 2, 47, -64, 3, -10, -31, -26, -1, 1, -4, -1, 9, -37, 36, 19, -22, 29, -10, 1, 0, 9, -3, 25, 19, -35, -17, 19, 27, -17]",11,,[],0,119
wd2a2c7b,,,,,,,test,[],15.0,11661.0,"['0', '1', '2', '3', '8', '9']","['', -1, 1, 2, 3, -24, 1, 39, -1, 14, 53, 61, 2, 0, 0, -1, -16, -5, -45, 5, -9, 36, 34, 1, -2, -1, -6, -50, -21, -25, 9, -88, 16, -8]",12,,[],0,55
wd2a2c7b,,,,,,,test,[],15.0,11260.0,"['0', '12', '13', '14', '19', '20']","['', 0, 3, -5, -9, 54, 19, -60, 4, 8, -69, -12, 0, 1, 4, 1, 33, -5, -27, -7, 17, -63, 22, -1, -1, 2, 10, -62, -26, 2, -5, 28, -67, 12]",13,,[],0,68
wd2a2c7b,,,,,,,test,[],11.0,13018.0,"['0', '12', '13', '14', '15', '17']","['', -1, 1, 3, -5, 17, -37, 26, 0, -6, -3, 28, 1, 1, 1, 1, 20, 7, 22, -2, -78, 33, 70, 0, 0, -1, -1, 1, -36, -17, -8, 8, -9, 16]",14,,[],0,128
wd2a2c7b,,,,,,,test,[],0.0,16114.0,"['0', '1', '2', '3', '4', '6']","['', 1, -2, -1, 5, 11, -3, -31, 1, 23, -23, 2, 2, 1, 2, -8, -18, -10, -27, -10, -50, -7, 27, 1, 1, 4, -7, -22, -8, -29, 2, -21, 36, -28]",15,,[],0,80
wd2a2c7b,,,,,,,test,[],46.0,10771.0,"['0', '1', '2', '3', '8', '10']","['', 0, -2, 2, -2, -20, -29, -2, -5, 65, 51, -9, 1, 2, -1, 15, 30, -3, -58, -8, 10, -14, -1, -1, 0, -2, -12, -11, -18, -50, 11, -2, -10, 24]",16,,[],0,157
wd2a2c7b,,,,,,,test,[],-11.0,12559.0,"['0', '23', '24', '25', '26', '28']","['', -1, -4, -1, -2, -3, 42, 4, 17, 12, -35, 36, 0, -1, 1, 1, -50, -27, 37, 1, 20, 33, 57, -1, -1, -4, -5, -29, 0, -3, 5, -38, -21, 12]",17,,[],0,136
wd2a2c7b,,,,,,,test,[],-5.0,11826.0,"['0', '1', '2', '3', '8', '9']","['', -1, 1, 4, -7, 8, 35, -12, -11, 2, 51, -29, 0, -2, -1, 2, 47, -23, -23, -7, -35, -49, -27, 0, 0, 5, -7, -25, -24, 6, -1, 25, -25, 29]",18,,[],0,130
wd2a2c7b,,,,,,,test,[],15.0,12258.0,"['0', '1', '2', '3', '4', '7']","['', 1, -3, 4, 7, 45, -19, 6, 7, 10, -14, 10, 0, 2, -3, 3, 9, 24, -2, 1, -2, 1, 0, 0, 6, -3, -9, -25, -23, 0, 11, 54, 8, -80]",19,,[],0,138
w908b47f,,,,,,,test,[],4.0,25023.0,"['0', '23', '24', '25', '26', '27']","['', 0, 1, -2, 6, -2, -22, 3, -12, -59, 11, -57, -1, 2, 1, -7, 0, -46, -36, -1, 19, -1, -3, -1, 0, 3, 9, 11, 4, 11, 4, -15, -12, -21]",0,,"[11, 6, 27, 33, 21, 17]",6,81
w908b47f,,,,,,,test,[],28.0,12515.0,"['0', '12', '13', '14', '19', '21']","['', -1, 1, 2, 3, -24, 1, 39, -1, 14, 53, 61, 2, 0, 0, -1, -16, -5, -45, 5, -9, 36, 34, 1, -2, -1, -6, -50, -21, -25, 9, -88, 16, -8]",1,,"[28, 5, 18, 16, 21]",5,55
w908b47f,,,,,,,test,[],65.0,10339.0,"['0', '23', '24', '25', '26', '29']","['', -2, 2, 0, 17, -42, 2, 12, 10, -14, 3, -69, -1, 1, 4, -2, 66, 56, -2, -19, -57, -25, 36, 0, -4, -1, 13, -12, -24, 66, 0, -15, 11, 1]",2,,"[5, 18, 29]",3,147
w908b47f,,,,,,,test,[],28.0,10422.0,"['0', '23', '24', '25', '30', '32']","['', 0, -3, 1, -2, -24, 51, 2, 0, -8, -13, 6, 0, 6, -4, 1, -15, -22, -21, 0, 30, 38, 22, 0, 4, 7, 14, -15, 20, 23, 5, 18, 18, -10]",3,,"[9, 32]",2,93
w908b47f,,,,,,,test,[],4.0,11610.0,"['0', '1', '2', '3', '4', '6']","['', -2, 1, 1, -6, 26, 13, 9, -3, 15, 34, -21, -1, 2, -9, -21, -58, 6, 5, 4, 2, 49, 50, 1, -2, 1, -7, -16, -33, 0, 4, 3, -38, -49]",4,,[6],1,74
w908b47f,,,,,,,test,[],4.0,10813.0,"['0', '23', '24', '25', '26', '28']","['', -1, 2, 3, 8, 8, -25, -39, -16, -2, 61, 15, 0, -3, -3, 0, -7, 29, -5, 6, -4, -6, 40, -1, -1, -5, 1, 34, 22, 23, 8, 20, 24, 13]",5,,"[21, 18, 5, 28]",4,112
w908b47f,,,,,,,test,[],5.0,14894.0,"['0', '12', '13', '14', '19', '20']","['', 1, -1, 5, 3, 19, -35, 5, 6, -31, -9, 1, -1, 1, 3, -7, 11, -42, -1, -13, 36, 13, -1, -1, 3, 8, -15, 40, 52, 11, -10, 28, -6, -19]",6,,"[9, 32, 17, 7, 6, 21, 20]",7,69
w908b47f,,,,,,,test,[],10.0,11559.0,"['0', '12', '13', '14', '15', '16']","['', 0, 2, -7, 2, -4, 0, -28, -10, -15, -8, 47, 0, 0, 3, -13, 23, 29, 29, -3, -40, -32, 8, 1, 3, 6, 7, 1, 8, -8, 8, 19, 7, -40]",7,,[16],1,124
w908b47f,,,,,,,test,[],58.0,13469.0,"['0', '23', '24', '25', '26', '29']","['', -1, 1, -9, -9, -1, -55, 2, -6, -9, -8, 6, -1, 0, -2, 4, 54, 6, 5, -9, 22, -24, -26, 1, 0, 4, 12, -17, 4, 56, 8, 23, 42, -19]",8,,"[6, 11, 28, 27, 29]",5,137
w908b47f,,,,,,,test,[],14.0,11284.0,"['0', '23', '24', '25', '30', '31']","['', -1, 1, 4, -7, 8, 35, -12, -11, 2, 51, -29, 0, -2, -1, 2, 47, -23, -23, -7, -35, -49, -27, 0, 0, 5, -7, -25, -24, 6, -1, 25, -25, 29]",9,,"[17, 5, 28, 9, 31]",5,130
w908b47f,,,,,,,test,[],70.0,10388.0,"['0', '23', '24', '25', '26', '29']","['', 2, -1, -5, -5, -27, -15, 26, -15, -65, 62, -26, 1, -4, 3, -11, -32, -45, 17, -8, -32, 22, 50, 0, 1, 3, 13, -8, -31, 59, 11, -39, 26, 13]",10,,"[17, 29]",2,113
w908b47f,,,,,,,test,[],41.0,14231.0,"['0', '1', '2', '3', '8', '9']","['', -1, 4, 3, -5, 1, 10, -3, -8, 46, -38, 28, 0, -2, -1, -15, 9, 23, -17, 2, -80, -17, -43, 1, 0, 0, -2, -8, 25, -33, 7, 22, 33, -11]",11,,[9],1,155
w908b47f,,,,,,,test,[],39.0,9370.0,"['0', '12', '13', '14', '15', '16']","['', -1, 0, -2, 1, 18, 17, 42, 0, 31, 55, -39, 1, -2, -6, 13, 36, 17, -15, 12, -44, 2, 16, 1, -3, -12, 1, 10, 6, -28, 0, -49, 13, 29]",12,,[16],1,159
w908b47f,,,,,,,test,[],1.0,10630.0,"['0', '1', '2', '3', '4', '6']","['', -2, 3, 1, 5, 6, -6, -11, 1, 5, 37, 11, 0, 4, -5, -11, 11, -7, -57, -2, -23, 36, -20, 1, 1, -1, 0, 14, -74, 10, -3, 58, -22, 37]",13,,[],0,143
w908b47f,,,,,,,test,[],33.0,9802.0,"['0', '1', '2', '3', '8', '9']","['', 0, 2, 1, 2, 9, -23, 27, 12, 24, 28, -28, -1, -3, 5, -2, 45, -25, -14, 1, 29, 2, 7, 0, 0, -4, 1, -6, -2, 16, -5, -3, -10, 13]",14,,"[21, 9]",2,156
w908b47f,,,,,,,test,[],7.0,11632.0,"['0', '1', '2', '3', '8', '11']","['', 0, -2, -3, 15, 0, -23, 44, -1, -21, -46, 25, -1, -1, 3, 1, -3, -7, 37, 18, -18, 18, 62, 1, -1, -2, -5, -29, -20, 8, -5, 28, 4, -13]",15,,"[16, 29, 6, 11]",4,99
w908b47f,,,,,,,test,[],30.0,10428.0,"['0', '1', '2', '3', '4', '6']","['', -1, -2, -6, 7, -14, 35, -26, 5, 45, -3, -36, 0, 3, 3, -3, -56, 23, 52, 13, 14, -6, -25, -1, -3, 9, 0, 76, -2, -52, 15, -28, -14, 53]",16,,[6],1,158
w908b47f,,,,,,,test,[],65.0,10323.0,"['0', '1', '2', '3', '4', '6']","['', 0, 1, 0, 7, -3, 60, -35, 7, 32, 41, -4, 0, 3, 2, -5, 27, 51, 21, -6, 31, -49, 25, 1, 0, 1, 1, -17, -27, -9, -5, 48, -43, 58]",17,,[6],1,91
w908b47f,,,,,,,test,[],9.0,9388.0,"['0', '12', '13', '14', '19', '20']","['', 0, 0, 4, 4, -39, 45, 32, 1, 5, 43, 53, 1, -2, 0, 7, -27, -39, 0, 1, 12, 39, -70, 0, 0, 0, 1, 33, 18, -1, 1, 3, -4, 42]",18,,[20],1,67
w908b47f,,,,,,,test,[],0.0,11552.0,"['0', '23', '24', '25', '26', '27']","['', 0, -6, -2, -8, 22, -15, -11, 11, -34, 10, -61, 0, 1, 3, -7, 10, 10, -1, 1, 15, 13, -32, -1, 5, 8, -11, 14, 20, 24, 1, -30, -6, -16]",19,,"[6, 11, 32, 16, 27]",5,151
we9f86ad,,,,,,,test,[],53.0,31992.0,"['0', '12', '13', '14', '15', '17']","['', -1, 0, -1, -2, -34, -30, -34, 2, 66, -4, -44, 1, -2, 2, -4, 3, 110, -24, -5, 12, -1, -13, -1, 1, 4, -8, -36, 59, -46, 6, 14, -35, 24]",0,,"[22, 17, 5, 7, 10, 9, 11, 28, 27, 29, 33, 32, 31, 21, 20, 18, 16, 12]",18,153
we9f86ad,,,,,,,test,[],-20.0,27815.0,"['0', '23', '24', '25', '30', '32']","['', 0, -2, -2, -8, -65, 26, -5, -7, -42, -18, -40, 1, -4, -4, -7, 15, 8, -5, -1, 13, -25, 15, -1, 1, -2, 9, -39, -15, -26, 8, -45, 28, 15]",1,,"[22, 21, 17, 18, 16, 6, 7, 11, 9, 10, 5, 28, 29, 27, 31, 32, 33, 20]",18,108
we9f86ad,,,,,,,test,[],29.0,17716.0,"['0', '23', '24', '25', '26', '28']","['', 0, 2, 1, 18, -61, -21, 29, 20, -8, 1, -7, 1, -1, 3, -3, -41, 10, 16, 10, -4, -20, 18, 0, 1, 0, 9, 12, 61, 36, 5, -52, 19, 13]",2,,"[32, 20, 22, 21, 17, 18, 16, 7, 6, 5, 9, 11, 10, 28]",14,142
we9f86ad,,,,,,,test,[],30.0,23627.0,"['0', '1', '2', '3', '4', '5']","['', 1, -3, 4, 7, 45, -19, 6, 7, 10, -14, 10, 0, 2, -3, 3, 9, 24, -2, 1, -2, 1, 0, 0, 6, -3, -9, -25, -23, 0, 11, 54, 8, -80]",3,,"[21, 16, 17, 18, 22, 20, 7, 5]",8,138
we9f86ad,,,,,,,test,[],37.0,11580.0,"['0', '23', '24', '25', '30', '33']","['', 0, 1, 6, 0, 65, -20, -17, 3, -11, 38, -21, 1, 0, 10, -4, -6, 5, -70, 5, 15, 3, -49, -2, 1, 5, 13, -29, -33, -9, -16, -19, 27, 52]",4,,[33],1,109
we9f86ad,,,,,,,test,[],-4.0,20063.0,"['0', '23', '24', '25', '26', '27']","['', 1, -1, 5, 3, 19, -35, 5, 6, -31, -9, 1, -1, 1, 3, -7, 11, -42, -1, -13, 36, 13, -1, -1, 3, 8, -15, 40, 52, 11, -10, 28, -6, -19]",5,,"[33, 21, 20, 16, 18, 17, 5, 6, 7, 10, 9, 11, 27]",13,69
we9f86ad,,,,,,,test,[],40.0,9988.0,"['0', '12', '13', '14', '19', '21']","['', -1, 1, 2, 3, -24, 1, 39, -1, 14, 53, 61, 2, 0, 0, -1, -16, -5, -45, 5, -9, 36, 34, 1, -2, -1, -6, -50, -21, -25, 9, -88, 16, -8]",6,,[21],1,55
we9f86ad,,,,,,,test,[],42.0,16474.0,"['0', '1', '2', '3', '4', '6']","['', 1, -1, -2, 1, -25, 64, 5, 6, -41, -56, 22, 1, -2, -2, -5, 7, 30, -49, 4, -28, -17, -5, -1, 6, 10, 6, 21, -33, 76, 0, -4, 39, 8]",7,,"[32, 16, 21, 11, 10, 5, 6]",7,126
we9f86ad,,,,,,,test,[],59.0,13030.0,"['0', '23', '24', '25', '26', '27']","['', 1, 3, -2, 6, -40, -18, 10, 17, 24, 9, -5, -1, 1, -1, 2, -28, 4, -49, 4, 42, 29, 68, 0, 1, 2, -7, 69, 32, -8, -7, 19, 27, 4]",8,,"[32, 27]",2,84
we9f86ad,,,,,,,test,[],59.0,10964.0,"['0', '23', '24', '25', '26', '27']","['', -1, 2, 0, 0, 25, -13, -8, 9, -44, -28, -4, 1, 0, -5, -7, 54, 10, -20, -4, 120, 43, -52, 0, 1, -1, 9, 56, 0, 9, -1, 28, 48, 30]",9,,"[21, 27]",2,70
we9f86ad,,,,,,,test,[],-12.0,17844.0,"['0', '12', '13', '14', '19', '22']","['', 1, -3, 5, 8, -51, -2, -40, -1, 18, -4, -44, 0, 1, 0, -8, -11, 9, -5, 17, 8, -7, 15, -1, 1, 6, -7, 10, 25, -54, 13, -33, -11, 12]",10,,"[27, 32, 33, 22, 21, 20, 18, 16, 17, 10, 9, 11, 7, 5, 6]",15,85
we9f86ad,,,,,,,test,[],28.0,15694.0,"['0', '12', '13', '14', '15', '16']","['', -1, 1, 4, -7, 8, 35, -12, -11, 2, 51, -29, 0, -2, -1, 2, 47, -23, -23, -7, -35, -49, -27, 0, 0, 5, -7, -25, -24, 6, -1, 25, -25, 29]",11,,"[21, 32, 27, 29, 33, 16]",6,130
