wid,feedback,train_height,startTime,bonus,completed,previously_participated,n_quiz,instruct_time,total_time,sex,age
w7e032c9,video,3,Wed Aug 25 2021 11:24:49 GMT-0700 (Pacific Daylight Time),0.0,True,No,,,,Female,24.0
wf6fbfe6,meta,3,Wed Aug 25 2021 14:11:46 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[84975],23.452583333333333,Female,25.0
w0ada4f1,meta,3,Thu Aug 26 2021 06:39:28 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[175242],43.28751666666667,,
wd1b9d34,action,3,Thu Aug 26 2021 09:01:55 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[64168],18.086883333333333,,
w0bee089,none,3,Thu Aug 26 2021 08:08:55 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[180073],30.120166666666666,,
w786607c,meta,3,Thu Aug 26 2021 09:39:44 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[63585],19.92465,,
w7648368,meta,3,Wed Aug 25 2021 14:04:30 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[165358],97.74998333333333,Female,19.0
wdf18367,none,3,Thu Aug 26 2021 14:22:52 GMT+0100 (West Africa Standard Time),0.0,True,No,1.0,[135225],34.8567,,
wb8a5091,none,3,Wed Aug 25 2021 13:57:04 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[33445],72.2014,CONSENT REVOKED,40.0
w04080c1,meta,3,Thu Aug 26 2021 08:57:49 GMT-0500 (Central Daylight Time),0.0,True,Yes,2.0,"[80187, 20257]",36.56568333333333,,
wfecf1b9,video,3,Wed Aug 25 2021 14:20:53 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,27.0
w548f291,video,3,Wed Aug 25 2021 13:18:54 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,23.0
waf03729,action,3,Wed Aug 25 2021 13:57:27 GMT-0500 (Central Daylight Time),0.0,False,,1.0,[63388],,Female,23.0
w2d19c72,none,3,Wed Aug 25 2021 09:48:01 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[100444],29.07605,Female,22.0
w93549de,action,3,Wed Aug 25 2021 11:05:01 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[164615],55.09811666666667,Female,21.0
we43b970,action,3,Wed Aug 25 2021 13:18:38 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[139001],56.15425,Female,21.0
wda6ad83,meta,3,Wed Aug 25 2021 15:01:46 GMT-0400 (Eastern Daylight Time),0.0,False,,1.0,[84164],,CONSENT REVOKED,25.0
w59e1ec5,video,3,Wed Aug 25 2021 11:14:03 GMT-0600 (Mountain Daylight Time),0.0,True,No,,,,Female,25.0
wa3e344e,none,3,Wed Aug 25 2021 12:12:40 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[114939, 42371]",26.97465,Female,19.0
wa63e05b,video,3,Wed Aug 25 2021 13:47:39 GMT-0500 (Central Daylight Time),0.0,True,No,,,,Female,19.0
wf1e35f6,video,3,Wed Aug 25 2021 13:45:15 GMT-0500 (Central Daylight Time),0.0,True,No,,,,Female,21.0
wc0fc8e5,action,3,Wed Aug 25 2021 13:43:10 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[121234],26.906266666666667,Female,23.0
w49f5eef,action,3,Wed Aug 25 2021 12:44:25 GMT-0500 (Central Daylight Time),0.0,True,Yes,2.0,"[56506, 10552]",31.191683333333334,Female,19.0
w3dab6a7,video,3,Thu Aug 26 2021 08:50:32 GMT-0500 (Central Daylight Time),0.0,True,No,,,,,
w1dd8f0d,video,3,Wed Aug 25 2021 14:50:53 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,24.0
w0dd760a,meta,3,Thu Aug 26 2021 15:19:53 GMT+0100 (West Africa Standard Time),0.0,True,Yes,5.0,"[227279, 49515, 112437, 180465, 59475]",100.60673333333334,,
w47d8181,action,3,Wed Aug 25 2021 13:41:50 GMT-0600 (Central Standard Time),0.0,False,,1.0,[176661],,CONSENT REVOKED,40.0
wf789b29,none,3,Thu Aug 26 2021 09:53:04 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[52107],17.104183333333335,,
wb82340a,none,3,Wed Aug 25 2021 13:45:05 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[162243],24.356533333333335,Female,37.0
w86f19ea,video,3,Thu Aug 26 2021 08:55:59 GMT-0500 (Central Daylight Time),0.0,True,No,,,,,
wff7833c,meta,3,Wed Aug 25 2021 14:50:53 GMT-0400 (EDT),0.0,True,No,1.0,[69448],24.01171666666667,Female,25.0
wcf23c59,video,3,Thu Aug 26 2021 09:32:20 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
w68aacb6,meta,3,Wed Aug 25 2021 10:46:18 GMT-0600 (Mountain Daylight Time),0.0,True,Yes,2.0,"[111602, 33670]",29.54405,Female,20.0
w1ad35a6,none,3,Thu Aug 26 2021 09:07:52 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[115818, 18785]",24.127683333333334,,
w15b26f9,meta,3,Thu Aug 26 2021 06:23:41 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[114457],65.52896666666666,,
w9307b8e,meta,3,Wed Aug 25 2021 13:50:34 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[300624],41.4746,Male,22.0
wcf46d2d,video,3,Wed Aug 25 2021 13:59:18 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,35.0
w9b4f275,none,3,Wed Aug 25 2021 11:46:10 GMT-0700 (PDT),0.0,True,No,1.0,[154729],25.0802,Female,19.0
w068642a,meta,3,Thu Aug 26 2021 09:10:53 GMT-0400 (Eastern Daylight Time),0.0,True,Yes,1.0,[146550],23.271483333333332,,
we16344a,none,3,Wed Aug 25 2021 11:48:36 GMT-0700 (Pacific Daylight Time),0.0,False,,2.0,"[628865, 12125]",,CONSENT REVOKED,19.0
wbd96d4b,action,3,Wed Aug 25 2021 12:38:19 GMT-0600 (Mountain Daylight Time),0.0,True,No,1.0,[130441],35.133766666666666,Male,18.0
w6c5bd9c,video,3,Thu Aug 26 2021 09:43:12 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
w268de4d,none,3,Thu Aug 26 2021 09:21:36 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[35215, 17359]",15.343416666666666,,
wb3f4306,action,3,Wed Aug 25 2021 14:46:18 GMT-0400 (Eastern Daylight Time),0.0,False,,,,,CONSENT REVOKED,21.0
we378bf9,action,3,Wed Aug 25 2021 13:49:42 GMT-0400 (EDT),0.0,True,No,1.0,[117621],42.06516666666667,Male,22.0
w3f364a8,none,3,Thu Aug 26 2021 10:14:31 GMT-0400 (Eastern Daylight Time),0.0,False,,1.0,[88133],,,
wdf99258,none,3,Wed Aug 25 2021 15:02:17 GMT-0400 (Eastern Daylight Time),0.0,False,,3.0,"[73592, 35934, 41524]",,Female,42.0
wfa4e6f1,action,3,Thu Aug 26 2021 09:03:53 GMT-0400 (Eastern Daylight Time),0.0,True,Yes,3.0,"[111461, 20904, 6819]",33.83205,,
wcce265c,meta,3,Thu Aug 26 2021 05:57:50 GMT-0700 (GMT-07:00),0.0,True,Yes,1.0,[248630],135.38153333333332,,
w71ec2b9,action,3,Wed Aug 25 2021 14:45:12 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[91635],21.99801666666667,Female,40.0
w81f5b95,meta,3,Thu Aug 26 2021 10:00:49 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[132412],32.9491,,
w6f8c5fd,video,3,Thu Aug 26 2021 05:53:05 GMT-0700 (Pacific Daylight Time),0.0,True,No,,,,,
wecb5b5c,action,3,Thu Aug 26 2021 09:07:26 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[62840, 16499]",25.24865,,
w4ed640f,video,3,Thu Aug 26 2021 09:10:13 GMT-0500 (Central Daylight Time),0.0,True,No,,,,,
w0ef108b,none,3,Thu Aug 26 2021 08:52:34 GMT-0500 (CDT),0.0,True,No,1.0,[123215],29.817283333333332,,
wcb992fb,video,3,Wed Aug 25 2021 13:30:34 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,21.0
wdf4d16a,action,3,Thu Aug 26 2021 06:08:20 GMT-0700 (Pacific Daylight Time),0.0,True,Yes,1.0,[216544],40.83493333333333,,
w40f4d64,action,3,Wed Aug 25 2021 18:34:51 GMT+0100 (West Africa Standard Time),0.0,True,No,2.0,"[20780, 404629]",70.0551,Male,34.0
waf498e1,none,3,Thu Aug 26 2021 09:26:50 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[53350, 24414]",14.85625,,
wa4dc932,none,3,Wed Aug 25 2021 11:03:30 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[119611, 15294]",22.915416666666665,Female,19.0
w3b4a3ed,meta,3,Thu Aug 26 2021 09:23:40 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[51016],14.369533333333333,,
wf3a2170,none,3,Thu Aug 26 2021 07:19:32 GMT-0600 (Mountain Daylight Time),0.0,True,No,5.0,"[69322, 44058, 33329, 3254, 2165]",22.491083333333332,,
w4ab7950,action,3,Wed Aug 25 2021 11:34:23 GMT-0600 (GMT-06:00),0.0,True,No,1.0,[708563],73.48175,Male,41.0
w1e200f1,video,3,Thu Aug 26 2021 14:26:47 GMT+0100 (West Africa Standard Time),0.0,True,No,,,,,
wee86ff6,meta,3,Wed Aug 25 2021 10:35:23 GMT-0700 (Pacific Daylight Time),0.0,True,Yes,2.0,"[84151, 6622]",48.4105,Female,29.0
w46a2850,none,3,Wed Aug 25 2021 10:55:35 GMT-0600 (Mountain Daylight Time),0.0,True,No,1.0,[247752],35.045966666666665,Male,24.0
w6d0b2db,video,3,Wed Aug 25 2021 12:08:30 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,43.0
w003a275,video,3,Wed Aug 25 2021 18:40:56 GMT+0100 (West Africa Standard Time),0.0,True,Yes,,,,Male,26.0
wd54d5bf,meta,3,Wed Aug 25 2021 11:43:08 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[62040],19.385616666666667,Male,23.0
w504ef45,none,3,Wed Aug 25 2021 12:20:58 GMT-0500 (Central Daylight Time),0.0,False,,1.0,[15432],,CONSENT REVOKED,45.0
wc681ec0,meta,3,Wed Aug 25 2021 14:54:41 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[50865, 23279]",29.068533333333335,Female,22.0
wc5b44c6,video,3,Wed Aug 25 2021 12:47:05 GMT-0500 (Central Daylight Time),0.0,True,Yes,,,,CONSENT REVOKED,44.0
w855b620,video,3,Wed Aug 25 2021 13:51:28 GMT-0500 (Central Daylight Time),0.0,True,No,,,,Female,28.0
w9cfd489,none,3,Wed Aug 25 2021 11:52:31 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[125133],28.726533333333332,Female,21.0
w98805fb,action,3,Thu Aug 26 2021 09:47:40 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[93929, 28600]",34.58565,,
w77abcf3,action,3,Thu Aug 26 2021 02:45:16 GMT+0800 (China Standard Time),0.0,False,,2.0,"[155761, 66550]",,Male,31.0
wfd6e24c,meta,3,Thu Aug 26 2021 10:17:43 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[113353],53.790683333333334,,
wb1b8afa,action,3,Thu Aug 26 2021 14:36:11 GMT+0100 (West Africa Standard Time),0.0,False,,3.0,"[147995, 35150, 11433]",,,
w4785441,none,3,Wed Aug 25 2021 11:48:54 GMT-0700 (Pacific Daylight Time),0.0,False,,2.0,"[161536, 123337]",,CONSENT REVOKED,29.0
w418ff9a,none,3,Thu Aug 26 2021 09:14:00 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[68899],16.4857,,
w8a5ac76,action,3,Wed Aug 25 2021 10:40:26 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[95524],30.85065,Female,23.0
w71ffb68,action,3,Thu Aug 26 2021 09:21:07 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[51853],23.59835,,
w1b5ea09,action,3,Wed Aug 25 2021 12:19:33 GMT-0600 (GMT-06:00),0.0,False,,1.0,[13033],,CONSENT REVOKED,48.0
wfdacf1c,none,3,Wed Aug 25 2021 15:03:53 GMT-0400 (Eastern Daylight Time),0.0,False,,1.0,[79927],,CONSENT REVOKED,22.0
wf841a8c,meta,3,Wed Aug 25 2021 10:06:54 GMT-0700 (Pacific Daylight Time),0.0,True,No,2.0,"[100505, 15942]",30.747916666666665,Male,24.0
wf43957b,action,3,Wed Aug 25 2021 14:19:35 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[100875],35.19296666666666,Female,23.0
wa423bb1,none,3,Wed Aug 25 2021 13:56:27 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[82156, 15333]",20.931866666666668,CONSENT REVOKED,26.0
wed26774,action,3,Wed Aug 25 2021 11:07:53 GMT-0700 (PDT),0.0,True,No,1.0,[73593],26.3622,Female,18.0
w436eda8,none,3,Wed Aug 25 2021 13:54:16 GMT-0400 (EDT),0.0,False,,,,,CONSENT REVOKED,20.0
w551a59c,meta,3,Wed Aug 25 2021 10:30:02 GMT-0700 (Pacific Daylight Time),0.0,True,No,3.0,"[89718, 12218, 23475]",28.193516666666667,Male,18.0
wa369add,none,3,Wed Aug 25 2021 12:27:37 GMT-0500 (Central Daylight Time),0.0,True,Yes,1.0,[1674823],161.68575,CONSENT REVOKED,46.0
w8282a94,none,3,Wed Aug 25 2021 13:23:55 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[52376],12.815416666666666,Female,23.0
w7f2c543,meta,3,Wed Aug 25 2021 11:40:10 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[120128],32.26725,Female,34.0
w2f93940,meta,3,Thu Aug 26 2021 10:04:27 GMT-0400 (Eastern Daylight Time),0.0,True,No,3.0,"[174151, 28316, 5034]",60.10723333333333,,
w27fa028,action,3,Wed Aug 25 2021 13:05:26 GMT-0400 (Cuba Daylight Time),0.0,True,No,2.0,"[133049, 38441]",92.0148,Female,46.0
w83fe7d7,video,3,Thu Aug 26 2021 08:55:47 GMT-0500 (Central Daylight Time),0.0,True,No,,,,,
w9de536c,meta,3,Thu Aug 26 2021 10:19:02 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[93271],35.96111666666667,,
wa607669,none,3,Wed Aug 25 2021 12:58:59 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[114405],23.9686,Female,23.0
we51c408,action,3,Thu Aug 26 2021 09:01:10 GMT-0500 (Central Daylight Time),0.0,True,No,3.0,"[64013, 28032, 15777]",21.932083333333335,,
wb96e471,action,3,Wed Aug 25 2021 13:11:08 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[60535],26.65155,Male,24.0
wc3da6d4,video,3,Wed Aug 25 2021 11:45:13 GMT-0700 (Mountain Standard Time),0.0,True,No,,,,Female,32.0
w3eacea0,meta,3,Wed Aug 25 2021 11:11:00 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[97326],45.47346666666667,Female,19.0
wfb64bf0,action,3,Wed Aug 25 2021 10:19:53 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[97512],30.821583333333333,Female,24.0
w6fab4a9,none,3,Wed Aug 25 2021 14:09:14 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[60607],25.026166666666665,Female,29.0
w4a30da9,action,3,Wed Aug 25 2021 12:30:16 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[106022],34.05275,Female,22.0
w27c7ae9,meta,3,Wed Aug 25 2021 13:13:35 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[99840],23.237333333333332,Male,30.0
wec06936,video,3,Wed Aug 25 2021 12:47:29 GMT-0600 (Central Standard Time),0.0,True,No,,,,Female,28.0
w763390c,none,3,Wed Aug 25 2021 10:30:41 GMT-0700 (Pacific Daylight Time),0.0,True,No,2.0,"[107214, 9429]",22.99115,Female,23.0
wbe23aca,meta,3,Wed Aug 25 2021 14:51:37 GMT-0400 (Eastern Daylight Time),0.0,False,,1.0,[85659],,CONSENT REVOKED,71.0
w15eaea6,none,3,Wed Aug 25 2021 13:42:26 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[61403],18.239133333333335,Female,30.0
w714088f,action,3,Thu Aug 26 2021 09:10:41 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[60390, 18703]",25.14075,,
w1d14444,action,3,Wed Aug 25 2021 11:02:45 GMT-0700 (Pacific Daylight Time),0.0,True,No,3.0,"[278310, 30437, 6266]",59.726533333333336,Male,32.0
w693b3c2,video,3,Wed Aug 25 2021 14:40:27 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Male,28.0
wa6fe8d0,none,3,Wed Aug 25 2021 12:57:46 GMT-0500 (CDT),0.0,True,No,1.0,[65058],18.208916666666667,Female,25.0
w2f3495e,none,3,Thu Aug 26 2021 14:01:12 GMT+0100 (West Africa Standard Time),0.0,True,No,1.0,[180666],30.782566666666668,,
wd9e459e,meta,3,Wed Aug 25 2021 14:37:54 GMT-0400 (Eastern Daylight Time),0.0,True,No,3.0,"[100900, 11597, 40095]",33.5543,Female,28.0
w8a30b61,video,3,Wed Aug 25 2021 13:00:08 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,22.0
w3e203f4,meta,3,Wed Aug 25 2021 14:55:05 GMT-0400 (Eastern Daylight Time),0.0,False,,2.0,"[44023, 14442]",,Female,62.0
w96d8ce6,meta,3,Wed Aug 25 2021 08:46:36 GMT-0700 (Mountain Standard Time),0.0,True,Yes,3.0,"[84549, 29975, 14789]",29.296683333333334,Female,18.0
w7500a8a,meta,3,Thu Aug 26 2021 09:32:35 GMT-0400 (Eastern Daylight Time),0.0,True,Yes,1.0,[67004],17.8611,,
wbe4b4f7,none,3,Thu Aug 26 2021 15:20:05 GMT+0100 (West Africa Standard Time),0.0,True,No,2.0,"[248907, 122717]",51.6133,,
w7f26155,action,3,Wed Aug 25 2021 18:57:41 GMT+0100 (West Africa Standard Time),0.0,True,No,1.0,[104794],31.343933333333332,Male,23.0
w10585ea,action,3,Thu Aug 26 2021 02:53:38 GMT+0800 (China Standard Time),0.0,True,No,1.0,[112538],29.881383333333332,CONSENT REVOKED,24.0
wb07e733,none,3,Wed Aug 25 2021 11:58:48 GMT-0500 (Central Daylight Time),0.0,False,,3.0,"[439596, 50993, 5978]",,CONSENT REVOKED,41.0
w5eb2825,action,3,Wed Aug 25 2021 14:41:16 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[80736],26.3429,Female,41.0
w0c1958f,none,3,Wed Aug 25 2021 15:02:32 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[165578],26.547916666666666,Female,23.0
w06e4ae6,video,3,Thu Aug 26 2021 07:50:43 GMT-0600 (Mountain Daylight Time),0.0,True,No,,,,,
w69dce24,action,3,Thu Aug 26 2021 08:04:33 GMT-0500 (CDT),0.0,True,No,1.0,[96058],27.4487,,
w744ca05,meta,3,Wed Aug 25 2021 14:44:43 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[41501],13.718033333333333,Male,22.0
w3b884f7,video,3,Wed Aug 25 2021 14:12:15 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,24.0
w471ba84,none,3,Wed Aug 25 2021 10:08:39 GMT-0700 (PDT),0.0,True,No,2.0,"[107424, 19887]",27.059833333333334,Female,32.0
w0e713c2,meta,3,Wed Aug 25 2021 13:53:16 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[62544],15.39535,Male,26.0
w86e644c,video,3,Thu Aug 26 2021 06:17:20 GMT-0700 (Pacific Daylight Time),0.0,True,No,,,,,
w49fba62,action,3,Wed Aug 25 2021 13:37:17 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[101285],29.836933333333334,Female,20.0
wfb2a0c8,video,3,Wed Aug 25 2021 12:56:37 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,21.0
w07bb070,action,3,Wed Aug 25 2021 13:04:27 GMT-0400 (Eastern Daylight Time),0.0,True,No,3.0,"[26709, 19421, 5915]",30.35185,CONSENT REVOKED,26.0
we4d2995,meta,3,Wed Aug 25 2021 13:32:01 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[97881],26.66255,Female,28.0
w53eca2b,none,3,Wed Aug 25 2021 10:06:13 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[62229],17.07555,Female,25.0
wb0dbed3,video,3,Wed Aug 25 2021 14:00:11 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,24.0
wd570d4d,video,3,Wed Aug 25 2021 14:53:38 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,22.0
w9875d9f,meta,3,Wed Aug 25 2021 10:20:07 GMT-0700 (MST),0.0,True,No,1.0,[77668],26.91036666666667,Female,20.0
w2ab86e4,none,3,Wed Aug 25 2021 13:30:03 GMT-0400 (EDT),0.0,True,No,1.0,[69213],16.977783333333335,Female,33.0
w2153c89,action,3,Wed Aug 25 2021 11:01:05 GMT-0700 (Pacific Daylight Time),0.0,False,,,,,CONSENT REVOKED,31.0
wf8875b2,none,3,Wed Aug 25 2021 11:47:50 GMT-0600 (GMT-06:00),0.0,False,,,,,CONSENT REVOKED,41.0
w07bcf05,meta,3,Wed Aug 25 2021 12:20:12 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[801887, 281609]",127.89875,Male,48.0
w319a0e1,video,3,Wed Aug 25 2021 10:53:00 GMT-0700 (Pacific Daylight Time),0.0,True,No,,,,Female,26.0
wfebce39,action,3,Thu Aug 26 2021 09:09:30 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[108065],38.32986666666667,,
w6de4ca6,meta,3,Wed Aug 25 2021 11:47:50 GMT-0600 (GMT-06:00),0.0,False,,2.0,"[639340, 8959]",,CONSENT REVOKED,41.0
w431719a,video,3,Thu Aug 26 2021 05:50:26 GMT-0700 (Pacific Daylight Time),0.0,True,No,,,,,
wd38882e,action,3,Wed Aug 25 2021 13:44:30 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[102672],23.710283333333333,Female,24.0
wb7b8ddc,meta,3,Wed Aug 25 2021 13:20:48 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[51463],25.679816666666667,Female,20.0
w46c134a,meta,3,Thu Aug 26 2021 08:17:54 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[20200],10.870133333333333,,
w89ece1e,video,3,Wed Aug 25 2021 09:08:41 GMT-0700 (Pacific Daylight Time),0.0,True,No,,,,Female,36.0
w3eb1ba0,action,3,Thu Aug 26 2021 09:30:28 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[197652],41.864733333333334,,
w8cd0dbb,meta,3,Wed Aug 25 2021 12:17:35 GMT-0500 (Central Daylight Time),0.0,False,,2.0,"[323886, 22906]",12.796383333333333,Female,22.0
w7cf8fe3,none,3,Wed Aug 25 2021 11:45:10 GMT-0500 (CDT),0.0,True,No,1.0,[66771],16.681166666666666,Female,22.0
w587553b,none,3,Wed Aug 25 2021 14:11:12 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[80407],23.308766666666667,Male,21.0
w8d6c582,video,3,Thu Aug 26 2021 09:18:51 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
w79bd3f9,meta,3,Wed Aug 25 2021 14:40:52 GMT-0400 (EDT),0.0,True,No,1.0,[82349],19.57805,Female,26.0
w3e49435,meta,3,Thu Aug 26 2021 07:58:20 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[101005],45.5311,,
wa33604b,none,3,Wed Aug 25 2021 14:57:09 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[54865],16.989516666666667,Female,50.0
w7ad2f68,meta,3,Wed Aug 25 2021 13:22:40 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[109984],35.67646666666667,Female,24.0
w0c292be,meta,3,Wed Aug 25 2021 10:18:43 GMT-0600 (GMT-06:00),0.0,True,No,1.0,[23197],175.60505,Male,50.0
we4ef75e,meta,3,Thu Aug 26 2021 07:51:38 GMT-0500 (Central Daylight Time),0.0,False,,,,,,
w6e6e3c9,action,3,Wed Aug 25 2021 13:37:21 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[407237, 71263]",61.85338333333333,Female,26.0
wec33841,video,3,Thu Aug 26 2021 09:42:49 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
wa13f0a0,video,3,Thu Aug 26 2021 13:51:06 GMT+0100 (West Africa Standard Time),0.0,True,No,,,,,
wdbd9805,none,3,Wed Aug 25 2021 13:50:13 GMT-0500 (Central Daylight Time),0.0,True,Yes,1.0,[88918],21.393366666666665,Female,21.0
we41a699,meta,3,Thu Aug 26 2021 07:55:13 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[160800],26.898883333333334,,
wbfb1482,meta,3,Thu Aug 26 2021 08:50:28 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[153061],63.631166666666665,,
w3c92177,none,3,Thu Aug 26 2021 08:54:25 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[138907],34.82748333333333,,
w091ab73,video,3,Wed Aug 25 2021 14:58:06 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,19.0
w0ca1593,none,3,Thu Aug 26 2021 09:17:51 GMT-0400 (Eastern Daylight Time),0.0,True,No,3.0,"[155747, 19611, 41382]",40.9044,,
wcc659c6,none,3,Wed Aug 25 2021 12:42:39 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[88053],41.60211666666667,Female,20.0
wbd33036,none,3,Wed Aug 25 2021 13:55:39 GMT-0500 (Central Daylight Time),0.0,False,,1.0,[90434],,Male,25.0
wa9324ef,video,3,Wed Aug 25 2021 10:43:03 GMT-0700 (Pacific Daylight Time),0.0,True,No,,,,Male,30.0
w6a76826,video,3,Thu Aug 26 2021 09:40:18 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
w0b7897b,meta,3,Wed Aug 25 2021 12:26:47 GMT-0600 (GMT-06:00),0.0,True,No,1.0,[7269],107.7607,CONSENT REVOKED,48.0
wa89f4c0,meta,3,Wed Aug 25 2021 12:29:51 GMT-0600 (GMT-06:00),0.0,False,,1.0,[7140],,CONSENT REVOKED,47.0
wdaa1eb7,video,3,Thu Aug 26 2021 08:58:05 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
w11eddf5,meta,3,Thu Aug 26 2021 14:48:47 GMT+0100 (West Africa Standard Time),0.0,True,Yes,2.0,"[169398, 28455]",54.28695,,
w29b9f6c,meta,3,Wed Aug 25 2021 10:49:21 GMT-0700 (Pacific Daylight Time),0.0,True,No,5.0,"[112828, 23012, 11389, 7928, 35871]",39.8764,Female,19.0
waaf8974,meta,3,Wed Aug 25 2021 13:02:58 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[57903],20.167133333333332,Female,20.0
w489eb7b,none,3,Thu Aug 26 2021 09:06:31 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[35737],12.666116666666667,,
wd1de1ff,video,3,Wed Aug 25 2021 14:54:28 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Male,28.0
w65b1cc3,action,3,Wed Aug 25 2021 10:18:32 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[80528],33.37153333333333,Female,22.0
wfcc3994,video,3,Wed Aug 25 2021 10:01:04 GMT-0700 (GMT-07:00),0.0,True,No,,,,Male,43.0
