wid,view_history,responses,questions,correct,button_pressed,stimulus,block,score,delays,path,trial_time,state_rewards,trial_index,key_press,restarts,clicks,n_clicks,stim_i
w8cd0dbb,,,,,,,training,55.0,"[0, 0]","['0', '1', '2', '3']",9046.0,"['', 4, 4, 48, -48, -2, -8, 48, -24, -4, -8, 24, -48]",5,,,[3],1,54
w8cd0dbb,,,,,,,training,24.0,"[0, 0, 0, 0, 0, 0, 0]","['0', '1', '2', '4']",13557.0,"['', 2, 4, -24, 24, 4, 8, -48, -48, -4, -4, -48, -24]",6,,,"[3, 4, 12, 8, 7, 11]",6,38
w8cd0dbb,,,,,,,training,39.0,"[0, 0, 0, 0, 0, 0]","['0', '9', '10', '12']",21633.0,"['', 2, 8, 24, -24, 2, -8, -24, -24, 4, -8, 48, 48]",7,,,"[3, 4, 8, 7, 12]",5,9
w8cd0dbb,,,,,,,training,49.0,"[0, 0, 0, 0]","['0', '5', '6', '8']",12559.0,"['', -4, 8, -24, -48, -4, 8, -48, 48, 4, -8, -24, 48]",8,,,"[3, 4, 8]",3,10
w8cd0dbb,,,,,,,training,45.0,"[0, 0]","['0', '1', '2', '3']",84227.0,"['', 2, -4, 48, 24, -2, -4, 24, 24, 2, -8, -24, 24]",9,,,[3],1,22
w27c7ae9,,,,,,,training,49.0,"[3, 2, 2, 0]","['0', '9', '10', '12']",23261.0,"['', 2, 4, 24, -24, 4, -8, 48, -24, -4, 8, -48, 48]",0,,,"[1, 12, 4]",3,14
w27c7ae9,,,,,,,training,43.0,"[0, 0]","['0', '9', '10', '11']",13062.0,"['', 2, 8, 24, -24, 2, -8, -24, -24, 4, -8, 48, 48]",1,,,[11],1,9
w27c7ae9,,,,,,,training,57.0,"[0, 0, 0, 0]","['0', '9', '10', '12']",13896.0,"['', -2, -4, 48, -48, 2, 4, -48, 24, 4, 8, -48, 48]",2,,,"[7, 4, 12]",3,27
w27c7ae9,,,,,,,training,21.0,"[0, 0, 0, 14]","['0', '1', '2', '4']",31279.0,"['', -4, 4, 24, 24, 2, 8, -24, 24, -4, 4, -24, 48]",3,,,"[11, 7, 4]",3,24
w27c7ae9,,,,,,,training,33.0,"[0, 0, 0, 0, 0, 7]","['0', '5', '6', '8']",30364.0,"['', -4, -4, -48, -48, -2, -8, 24, 48, 2, 4, -24, -48]",4,,,"[12, 3, 7, 4, 11]",5,31
w27c7ae9,,,,,,,training,41.0,"[0, 0]","['0', '9', '10', '11']",10662.0,"['', -2, 4, -48, -24, 2, 4, 24, 24, -2, -4, 48, -24]",5,,,[11],1,19
w27c7ae9,,,,,,,training,54.0,"[0, 0, 0]","['0', '9', '10', '11']",10278.0,"['', -4, -8, -48, -48, -4, -4, 48, 24, 4, 4, 48, -48]",6,,,"[12, 11]",2,32
w27c7ae9,,,,,,,training,54.0,"[0, 0, 0]","['0', '1', '2', '4']",8914.0,"['', 4, 4, -48, 48, -2, 4, -48, -24, -2, -4, -48, 24]",7,,,"[3, 4]",2,1
w27c7ae9,,,,,,,training,21.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['0', '9', '10', '11']",23338.0,"['', 2, -4, 24, -48, -2, -8, 24, -48, 2, 4, 24, -48]",8,,,"[7, 4, 3, 11, 12, 8, 6, 2, 10]",9,30
w27c7ae9,,,,,,,training,33.0,"[0, 0, 0, 0]","['0', '9', '10', '12']",12672.0,"['', -4, 4, 24, -24, -2, 4, 48, -24, -4, -8, -48, 48]",9,,,"[3, 11, 12]",3,55
w571cc3d,,,,,,,training,43.0,"[3, 40]","['0', '1', '2', '4']",68183.0,"['', 4, -8, 24, 48, 4, -8, -24, 48, -2, -8, 24, -24]",0,,,[1],1,33
w571cc3d,,,,,,,training,45.0,"[3, 0, 0, 0]","['0', '1', '2', '3']",21691.0,"['', -4, 4, 48, -48, -4, 4, -24, 24, -4, -8, 24, 24]",1,,,"[9, 7, 3]",3,59
w571cc3d,,,,,,,training,57.0,"[0, 0, 0, 0]","['0', '5', '6', '7']",9384.0,"['', -2, -8, -24, -24, 4, 8, 48, 24, -2, 8, -24, -48]",2,,,"[12, 3, 7]",3,26
w571cc3d,,,,,,,training,54.0,"[0, 0, 0]","['0', '1', '2', '4']",8005.0,"['', 4, 4, -48, 48, 4, 4, -24, -24, 2, -8, 48, -24]",3,,,"[12, 4]",2,21
w571cc3d,,,,,,,training,35.0,"[0, 18]","['0', '9', '10', '11']",36770.0,"['', 2, -8, -24, 48, -2, -4, -24, -24, 4, 8, 24, 48]",4,,,[11],1,29
w571cc3d,,,,,,,training,20.0,"[0, 0, 37]","['0', '9', '10', '11']",55570.0,"['', 4, 8, -24, 48, 2, 8, -48, -48, 2, -4, 24, -48]",5,,,"[3, 7]",2,20
w571cc3d,,,,,,,training,55.0,"[0, 0, 2, 0]","['0', '1', '2', '3']",12482.0,"['', 2, 8, 48, 24, -2, 4, 24, 24, -2, -4, -48, -24]",6,,,"[7, 3, 11]",3,0
w571cc3d,,,,,,,training,53.0,"[0, 0]","['0', '9', '10', '11']",9610.0,"['', 2, 4, -48, -24, -4, -8, 24, -48, -2, 8, 48, -24]",7,,,[11],1,37
w571cc3d,,,,,,,training,54.0,"[0, 0, 0]","['0', '1', '2', '4']",9702.0,"['', 4, 4, -48, 48, -2, 4, -48, -24, -2, -4, -48, 24]",8,,,"[11, 4]",2,1
w571cc3d,,,,,,,training,56.0,"[0, 0, 0]","['0', '1', '2', '3']",9108.0,"['', 2, 8, 48, -24, -4, -4, -48, 24, -4, -8, -48, -24]",9,,,"[7, 3]",2,53
w40f4d64,,,,,,,training,-36.0,[],"['0', '5', '6', '7']",96315.0,"['', 2, 4, -24, 24, 4, 8, -48, -48, -4, -4, -48, -24]",0,,,[],0,38
w40f4d64,,,,,,,training,-12.0,[],"['0', '1', '2', '3']",12755.0,"['', 4, 8, -24, 48, 2, 8, -48, -48, 2, -4, 24, -48]",1,,,[],0,20
w40f4d64,,,,,,,training,16.0,[],"['0', '1', '2', '4']",26480.0,"['', -4, -4, -24, 24, 2, -4, 24, -48, -2, 8, -48, -48]",2,,,[],0,4
w40f4d64,,,,,,,training,-26.0,[],"['0', '1', '2', '4']",81452.0,"['', 2, -4, -24, -24, 4, -8, -48, -48, -4, -4, 48, 48]",3,,,[],0,45
w40f4d64,,,,,,,training,-20.0,[],"['0', '5', '6', '8']",85546.0,"['', -2, -4, 24, -48, -4, 8, -24, -24, 4, -4, -48, 24]",4,,,[],0,16
w40f4d64,,,,,,,training,-14.0,[],"['0', '1', '2', '4']",10925.0,"['', 2, 8, 48, -24, -4, -4, -48, 24, -4, -8, -48, -24]",5,,,[],0,53
w40f4d64,,,,,,,training,20.0,[],"['0', '1', '2', '4']",45496.0,"['', 4, -8, 24, 24, 2, 4, 24, 48, -2, 4, 24, -48]",6,,,[],0,34
w40f4d64,,,,,,,training,-18.0,[],"['0', '9', '10', '12']",8773.0,"['', 2, 4, -48, -24, -4, -8, 24, -48, -2, 8, 48, -24]",7,,,[],0,37
w40f4d64,,,,,,,training,34.0,[],"['0', '5', '6', '8']",36278.0,"['', -4, 4, 24, 24, 2, 8, -24, 24, -4, 4, -24, 48]",8,,,[],0,24
w40f4d64,,,,,,,training,24.0,[],"['0', '1', '2', '4']",32016.0,"['', 4, -4, -24, 24, 2, 4, -24, -48, 4, -8, 48, -48]",9,,,[],0,2
w6afa4dd,,,,,,,training,-30.0,[],"['0', '5', '6', '8']",92886.0,"['', 2, 8, 24, -24, 2, -8, -24, -24, 4, -8, 48, 48]",0,,,[],0,9
w6afa4dd,,,,,,,training,54.0,[],"['0', '9', '10', '11']",12088.0,"['', 2, 4, -48, -24, -4, -8, 24, -48, -2, 8, 48, -24]",1,,,[],0,37
w6afa4dd,,,,,,,training,-12.0,[],"['0', '1', '2', '3']",59355.0,"['', 4, 8, -24, -24, -4, -8, -48, 48, 2, -8, -24, -48]",2,,,[],0,44
w6afa4dd,,,,,,,training,-22.0,[],"['0', '5', '6', '8']",10106.0,"['', -4, 4, 24, -24, -2, 4, 48, -24, -4, -8, -48, 48]",3,,,[],0,55
w6afa4dd,,,,,,,training,40.0,[],"['0', '9', '10', '11']",9079.0,"['', 2, -4, -24, -24, 4, -8, -48, -48, -4, -4, 48, 48]",4,,,[],0,45
w6afa4dd,,,,,,,training,-38.0,[],"['0', '5', '6', '7']",116708.0,"['', 4, 8, -24, 48, 2, 8, -48, -48, 2, -4, 24, -48]",5,,,[],0,20
w6afa4dd,,,,,,,training,-30.0,[],"['0', '5', '6', '8']",78175.0,"['', -2, -4, -48, -48, 2, -8, -24, -24, 2, 4, 24, 24]",6,,,[],0,35
w6afa4dd,,,,,,,training,48.0,[],"['0', '9', '10', '11']",8705.0,"['', -2, -8, -48, -48, -4, -8, 24, 24, 4, -4, 48, -24]",7,,,[],0,41
w6afa4dd,,,,,,,training,-48.0,[],"['0', '9', '10', '11']",9320.0,"['', 2, -4, 24, -48, -4, -8, -48, -48, -4, 4, -48, 48]",8,,,[],0,56
w6afa4dd,,,,,,,training,-18.0,[],"['0', '5', '6', '8']",80040.0,"['', -2, -8, 24, 48, -2, 8, -24, -24, -2, -4, 24, -24]",9,,,[],0,51
wdff6b26,,,,,,,training,-47.0,[],"['0', '1', '2', '3']",19058.0,"['', 2, 4, -48, 48, -4, 4, -48, -48, 2, -4, 24, 48]",0,,,"[5, 9, 1, 10, 2]",5,18
wdff6b26,,,,,,,training,-15.0,[],"['0', '1', '2', '3']",14674.0,"['', 4, 8, -24, -24, -4, -8, -48, 48, 2, -8, -24, -48]",1,,,"[1, 2, 4]",3,44
wdff6b26,,,,,,,training,21.0,[],"['0', '5', '6', '8']",20274.0,"['', 2, 8, -24, -48, -2, 8, 48, 24, 4, 8, -24, -48]",2,,,"[5, 9, 1, 10, 2, 12, 4, 11, 3]",9,36
wdff6b26,,,,,,,training,39.0,[],"['0', '5', '6', '7']",11653.0,"['', 2, 4, 24, -24, 4, -8, 48, -24, -4, 8, -48, 48]",3,,,"[5, 9, 1, 2, 7]",5,14
wdff6b26,,,,,,,training,44.0,[],"['0', '9', '10', '12']",12346.0,"['', 2, -4, 24, -48, -4, -8, -48, -48, -4, 4, -48, 48]",4,,,"[12, 11, 4, 3]",4,56
wdff6b26,,,,,,,training,52.0,[],"['0', '1', '2', '3']",10378.0,"['', 2, 8, 48, 24, -2, 4, 24, 24, -2, -4, -48, -24]",5,,,"[7, 8, 12, 11, 4, 3]",6,0
wdff6b26,,,,,,,training,51.0,[],"['0', '1', '2', '3']",11487.0,"['', 4, 4, 48, -48, -2, -8, 48, -24, -4, -8, 24, -48]",6,,,"[7, 3, 4, 1, 5]",5,54
wdff6b26,,,,,,,training,37.0,[],"['0', '9', '10', '11']",9059.0,"['', -4, 8, 48, 24, 2, -8, -48, -24, -4, -4, 48, -24]",7,,,"[7, 12, 11]",3,23
wdff6b26,,,,,,,training,13.0,[],"['0', '9', '10', '11']",13440.0,"['', -2, -8, 24, 48, -2, 8, -24, -24, -2, -4, 24, -24]",8,,,"[3, 12, 11, 7, 8]",5,51
wdff6b26,,,,,,,training,51.0,[],"['0', '9', '10', '11']",12874.0,"['', -4, 8, 48, -24, -2, -4, 24, -48, 4, 4, 48, -48]",9,,,"[3, 12, 11, 1, 9]",5,47
w159be9b,,,,,,,training,-58.0,"[2, 0, 3, 3, 0]","['0', '5', '6', '8']",72781.0,"['', -4, 8, 48, -24, -2, -4, 24, -48, 4, 4, 48, -48]",0,,,"[2, 3, 4, 1]",4,47
w159be9b,,,,,,,training,52.0,"[2, 0, 37]","['0', '1', '2', '4']",64365.0,"['', 2, 4, -24, 48, -4, 8, -48, 48, 2, -4, 24, -24]",1,,,"[2, 3]",2,49
w159be9b,,,,,,,training,-49.0,"[0, 40]","['0', '1', '2', '3']",63803.0,"['', 4, -4, -48, -48, 4, 8, 24, -24, -2, 8, 48, -48]",2,,,[4],1,17
w159be9b,,,,,,,training,-62.0,"[0, 0, 37]","['0', '9', '10', '12']",52793.0,"['', 4, 4, 48, -48, -2, -8, 48, -24, -4, -8, 24, -48]",3,,,"[8, 4]",2,54
w159be9b,,,,,,,training,36.0,"[0, 0, 0, 0, 0]","['0', '9', '10', '11']",18675.0,"['', -4, 8, 48, 24, 2, -8, -48, -24, -4, -4, 48, -24]",4,,,"[4, 12, 8, 11]",4,23
w159be9b,,,,,,,training,52.0,"[0, 0, 0]","['0', '5', '6', '8']",9674.0,"['', 2, -4, 24, -24, -2, 8, 24, 48, 4, -4, 48, 48]",5,,,"[4, 8]",2,57
w159be9b,,,,,,,training,48.0,"[0, 0, 0, 0, 0]","['0', '9', '10', '12']",11815.0,"['', 2, 4, 24, -24, 4, -8, 48, -24, -4, 8, -48, 48]",6,,,"[4, 8, 3, 12]",4,14
w159be9b,,,,,,,training,54.0,"[0, 0, 0, 0, 0]","['0', '1', '2', '3']",10462.0,"['', 2, 8, 48, -24, -4, -4, -48, 24, -4, -8, -48, -24]",7,,,"[4, 8, 12, 3]",4,53
w159be9b,,,,,,,training,45.0,"[0, 0, 2, 0]","['0', '5', '6', '8']",12670.0,"['', 2, -4, 24, -48, -4, 4, 48, 48, 4, 4, -48, -24]",8,,,"[3, 8, 4]",3,25
w159be9b,,,,,,,training,44.0,"[0, 0, 0, 0, 0]","['0', '9', '10', '11']",9814.0,"['', -2, -8, -48, -48, -4, -8, 24, 24, 4, -4, 48, -24]",9,,,"[3, 8, 4, 11]",4,41
wc0fc8e5,,,,,,,training,23.0,[],"['0', '9', '10', '11']",33771.0,"['', -2, -4, -48, -48, 2, -8, -24, -24, 2, 4, 24, 24]",0,,,"[5, 1, 9, 6, 10, 11, 12]",7,35
wc0fc8e5,,,,,,,training,39.0,[],"['0', '1', '2', '4']",66056.0,"['', 2, -8, -24, 48, -2, -4, -24, -24, 4, 8, 24, 48]",1,,,"[4, 1, 2]",3,29
wc0fc8e5,,,,,,,training,37.0,[],"['0', '1', '2', '3']",19894.0,"['', 2, -4, 48, 24, -2, -4, 24, 24, 2, -8, -24, 24]",2,,,"[9, 1, 5, 10, 2, 4, 11, 12, 3]",9,22
wc0fc8e5,,,,,,,training,43.0,[],"['0', '1', '2', '3']",16646.0,"['', -4, 8, 48, 24, 2, -8, -48, -24, -4, -4, 48, -24]",3,,,"[9, 1, 5, 8, 7, 10, 2, 4, 3]",9,23
wc0fc8e5,,,,,,,training,25.0,[],"['0', '5', '6', '8']",20514.0,"['', 2, 4, 24, -24, 4, 8, -48, 24, 4, -8, -24, 24]",4,,,"[9, 1, 5, 10, 6, 8, 7, 12, 11, 4, 3]",11,13
wc0fc8e5,,,,,,,training,54.0,[],"['0', '1', '2', '4']",9716.0,"['', 4, 8, -24, 48, 2, 8, -48, -48, 2, -4, 24, -48]",5,,,"[9, 1, 5, 2, 4, 3]",6,20
wc0fc8e5,,,,,,,training,42.0,[],"['0', '5', '6', '7']",10625.0,"['', 2, 8, -24, -48, -2, 8, 48, 24, 4, 8, -24, -48]",6,,,"[9, 1, 5, 10, 11, 12, 4, 3, 2, 6, 8, 7]",12,36
wc0fc8e5,,,,,,,training,31.0,[],"['0', '9', '10', '12']",14183.0,"['', 2, -4, -24, -24, 4, -8, -48, -48, -4, -4, 48, 48]",7,,,"[9, 1, 5, 7, 8, 3, 4, 11, 12]",9,45
wc0fc8e5,,,,,,,training,16.0,[],"['0', '1', '2', '3']",14187.0,"['', -2, 4, 24, -24, -4, 4, -24, 24, -4, -8, -24, 24]",8,,,"[12, 11, 4, 7, 3, 8, 5, 9, 1, 2]",10,15
wc0fc8e5,,,,,,,training,34.0,[],"['0', '9', '10', '11']",9991.0,"['', -2, 4, -48, -24, 2, 4, 24, 24, -2, -4, 48, -24]",9,,,"[12, 8, 3, 4, 11, 7, 10, 9]",8,19
we3646df,,,,,,,training,-45.0,[],"['0', '5', '6', '7']",30784.0,"['', -2, -4, 48, 24, 2, 4, -48, 48, -4, 4, 48, 24]",0,,,"[1, 5, 9]",3,3
we3646df,,,,,,,training,29.0,[],"['0', '1', '2', '3']",19617.0,"['', 2, 8, 24, -24, 2, -8, -24, -24, 4, -8, 48, 48]",1,,,"[1, 5, 9, 10, 2]",5,9
we3646df,,,,,,,training,34.0,[],"['0', '1', '2', '3']",19974.0,"['', 2, -4, 48, 24, -2, -4, 24, 24, 2, -8, -24, 24]",2,,,"[1, 5, 9, 6, 2, 10, 8, 12, 7, 3, 4, 11]",12,22
we3646df,,,,,,,training,36.0,[],"['0', '9', '10', '11']",13480.0,"['', -2, -8, -48, -48, -4, -8, 24, 24, 4, -4, 48, -24]",3,,,"[1, 5, 9, 10, 6, 2, 3, 4, 11, 12, 8, 7]",12,41
we3646df,,,,,,,training,26.0,[],"['0', '5', '6', '8']",12642.0,"['', -4, -4, -48, -48, -2, -8, 24, 48, 2, 4, -24, -48]",4,,,"[1, 9, 5, 6, 7, 3, 4, 11, 12, 8, 10, 2]",12,31
