wid,view_history,responses,questions,correct,stimulus,button_pressed,score,block,trial_time,state_rewards,trial_index,delays,clicks,n_clicks,stim_i
wcec8665,,,,,,,7.0,test,12202.0,"['', -5, -10, -5, 5, 5, 5, -10, -5, 10, -5, 10, -10]",15,[],"[10, 2, 6, 7, 8, 5, 11, 9]",8,61
wcec8665,,,,,,,7.0,test,13723.0,"['', 5, 5, -10, -5, -5, -5, -5, 10, 10, -5, 10, -5]",16,[],"[10, 2, 6, 1, 4, 3, 11, 9]",8,76
wcec8665,,,,,,,5.0,test,8651.0,"['', -5, 10, -5, 5, 10, 10, 10, -10, 10, -5, 10, -10]",17,[],"[10, 2, 3, 4, 1]",5,1
wcec8665,,,,,,,5.0,test,9680.0,"['', 5, -10, -5, 5, -10, 10, 10, -5, -10, -10, -10, -5]",18,[],"[10, 2, 6, 5, 7]",5,41
wcec8665,,,,,,,-9.0,test,11598.0,"['', -10, 5, -10, 5, 5, -10, -10, 5, -10, -5, 10, -5]",19,[],"[10, 2, 1, 4, 3, 7, 6, 5, 9]",9,48
wcec8665,,,,,,,13.0,test,14780.0,"['', 10, 5, 10, 5, -5, 10, -10, -10, 5, 5, -10, -10]",20,[],"[10, 9, 11, 12, 2, 1, 4]",7,22
wcec8665,,,,,,,15.0,test,10272.0,"['', 5, 10, -5, 5, 5, 5, -10, -10, 10, -10, 10, -10]",21,[],"[10, 2, 1, 3, 4]",5,88
wcec8665,,,,,,,-2.0,test,13362.0,"['', 10, -10, -5, 5, -10, -10, 10, -5, -5, -10, -10, 10]",22,[],"[10, 2, 6, 9, 1, 3, 4]",7,33
wcec8665,,,,,,,16.0,test,8708.0,"['', 10, 5, 5, 5, -5, 10, -10, -10, 10, -5, -5, -10]",23,[],"[10, 2, 1, 3]",4,60
wcec8665,,,,,,,7.0,test,10467.0,"['', 5, 5, -10, 5, -5, 5, -10, -5, -5, 10, -10, -5]",24,[],"[10, 11, 12, 9, 2, 1, 3, 4]",8,99
wcec8665,,,,,,,3.0,test,11269.0,"['', 5, 10, -10, -5, -10, 5, 5, 5, -10, -10, 10, -5]",25,[],"[10, 2, 4, 3, 6, 5, 1]",7,24
wcec8665,,,,,,,0.0,test,9739.0,"['', 5, -5, -5, 5, -10, 5, 10, 10, 10, -5, 10, -5]",26,[],"[10, 2, 6, 5, 7]",5,67
wcec8665,,,,,,,11.0,test,8695.0,"['', 5, -5, 5, 5, -5, 10, 10, 5, -10, -5, 10, 5]",27,[],"[10, 2, 6, 7]",4,77
wcec8665,,,,,,,21.0,test,9766.0,"['', 10, 10, 5, -10, -5, 5, -10, -5, 10, -10, 5, 5]",28,[],"[10, 2, 4, 3]",4,45
wcec8665,,,,,,,3.0,test,10330.0,"['', 10, -10, 5, 10, -10, 5, -10, -5, -10, -5, -10, 5]",29,[],"[10, 2, 6, 8, 7, 4, 1]",7,40
w5f4cbae,,,,,,,-4.0,training,12449.0,"['', 5, -10, -5, 5, -10, 10, 10, -5, -10, -10, -10, -5]",0,"[0, 0, 0, 0, 0]","[5, 6, 7, 1]",4,41
w5f4cbae,,,,,,,5.0,training,10058.0,"['', -10, 10, -5, 10, -5, 5, 5, 5, -10, 5, 10, 5]",1,[0],[],0,30
w5f4cbae,,,,,,,-20.0,training,19016.0,"['', -5, 5, -10, 5, -5, -10, 5, -5, -5, -10, -10, -10]",2,[0],[],0,50
w5f4cbae,,,,,,,15.0,training,8349.0,"['', -5, 10, -10, -10, 5, -5, -10, -10, 10, 10, -10, -5]",3,[0],[],0,44
w5f4cbae,,,,,,,0.0,training,9622.0,"['', -5, 5, -5, 10, -10, 10, -10, 10, 10, -5, -5, 10]",4,[0],[],0,69
w5f4cbae,,,,,,,-5.0,training,8256.0,"['', -5, -10, 10, -10, -10, -10, 10, 5, 10, 5, 5, 10]",5,[0],[],0,90
w5f4cbae,,,,,,,-20.0,training,9638.0,"['', -10, 5, -10, 5, 5, -10, -10, 5, -10, -5, 10, -5]",6,[0],[],0,48
w5f4cbae,,,,,,,5.0,training,7278.0,"['', 5, -5, -10, 5, -10, 10, -5, -5, -10, 10, 5, -5]",7,[0],[],0,91
w5f4cbae,,,,,,,-5.0,training,9236.0,"['', 5, -5, -5, -5, 5, 5, 10, 10, 5, -10, 10, -10]",8,[0],[],0,97
w5f4cbae,,,,,,,0.0,training,9078.0,"['', 5, 5, -10, 5, -5, 5, -10, -5, -5, 10, -10, -5]",9,[0],[],0,99
w5f4cbae,,,,,,,10.0,test,9261.0,"['', 5, 10, -5, 5, 5, 5, -10, -10, 10, -10, 10, -10]",10,[0],[],0,88
w5f4cbae,,,,,,,5.0,test,8314.0,"['', 5, 10, 10, -10, -5, 5, -5, 10, -5, 5, -10, -5]",11,[0],[],0,25
w5f4cbae,,,,,,,30.0,test,8251.0,"['', 10, 10, 10, 5, 10, -5, -5, -5, -5, -10, 10, -5]",12,[0],[],0,89
w5f4cbae,,,,,,,5.0,test,9251.0,"['', 10, 5, -10, -10, -5, 5, 10, -5, -5, -10, -10, -5]",13,[0],[],0,65
w5f4cbae,,,,,,,-10.0,test,8416.0,"['', -10, -10, 10, 10, -5, -10, -5, -10, 10, -5, 10, 10]",14,[0],[],0,17
w5f4cbae,,,,,,,5.0,test,8446.0,"['', 5, 10, -10, -5, -10, 5, 5, 5, -10, -10, 10, -5]",15,[0],[],0,24
w5f4cbae,,,,,,,0.0,test,9284.0,"['', -5, -5, -10, 10, 5, -10, 5, -10, -10, -5, 5, 10]",16,[0],[],0,13
w5f4cbae,,,,,,,15.0,test,8646.0,"['', 5, -5, -5, 5, -10, 5, 10, 10, 10, -5, 10, -5]",17,[0],[],0,67
w5f4cbae,,,,,,,5.0,test,8403.0,"['', -10, -5, -5, -10, 10, 5, 5, -10, -5, 5, 5, 5]",18,[0],[],0,15
w5f4cbae,,,,,,,5.0,test,9552.0,"['', 10, 5, -10, -10, -5, 10, 10, 10, -10, -5, 5, 5]",19,[0],[],0,70
w5f4cbae,,,,,,,-15.0,test,8374.0,"['', -10, -10, 5, 5, -10, 5, -5, 5, 10, -10, 5, -10]",20,[0],[],0,66
w5f4cbae,,,,,,,5.0,test,8173.0,"['', 5, 5, -10, -5, -5, -5, -5, 10, 10, -5, 10, -5]",21,[0],[],0,76
w5f4cbae,,,,,,,-5.0,test,8454.0,"['', 5, -5, -5, 5, -10, 10, 10, -5, -10, 5, -10, 5]",22,[0],[],0,75
w5f4cbae,,,,,,,15.0,test,8231.0,"['', -10, -5, -5, 5, 10, 10, -5, -5, 5, 10, 10, 5]",23,[0],[],0,31
w5f4cbae,,,,,,,0.0,test,8456.0,"['', -10, -5, 10, 10, -5, 10, -5, -10, 5, -10, 5, 5]",24,[0],[],0,59
w5f4cbae,,,,,,,5.0,test,8332.0,"['', 5, -10, 10, -5, 10, 5, -10, -10, -5, -5, -10, 5]",25,[0],[],0,20
w5f4cbae,,,,,,,-5.0,test,9300.0,"['', -10, -5, 10, 10, 10, -10, -10, -5, 5, -5, -10, -5]",26,[0],[],0,73
w5f4cbae,,,,,,,-25.0,test,8300.0,"['', -10, -5, 10, -10, 10, -10, -10, 10, 5, -10, -5, 10]",27,[0],[],0,52
w5f4cbae,,,,,,,-5.0,test,9379.0,"['', 10, -10, -5, 5, -10, -10, 10, -5, -5, -10, -10, 10]",28,[0],[],0,33
w5f4cbae,,,,,,,-10.0,test,8244.0,"['', 5, -5, -10, -10, -5, 5, 5, -5, 5, -5, -5, -10]",29,[0],[],0,94
w50f0488,,,,,,,21.0,training,20801.0,"['', 10, -10, -5, 5, 5, 10, 10, 10, -5, 10, 5, -10]",0,"[0, 0, 0, 6, 0]","[5, 6, 8, 7]",4,14
w50f0488,,,,,,,11.0,training,21880.0,"['', 10, -5, 10, 10, -5, -10, -10, -10, 5, -10, -5, -5]",1,"[0, 2, 3, 4, 0]","[1, 2, 4, 10]",4,63
w50f0488,,,,,,,4.0,training,28666.0,"['', -5, -10, -10, -5, 5, -5, 10, 10, -5, -10, -5, -5]",2,"[0, 0, 4, 0, 6, 0, 6, 0]","[5, 6, 7, 9, 10, 1, 2]",7,98
w50f0488,,,,,,,2.0,training,29926.0,"['', -5, 10, 5, -10, 5, 10, -5, -10, 5, -10, -5, -5]",3,"[0, 2, 20, 3, 2, 0, 0, 0, 0]","[2, 1, 4, 3, 5, 6, 7, 8]",8,55
w50f0488,,,,,,,-1.0,training,19866.0,"['', 5, -5, -10, 5, -10, 10, -5, -5, -10, 10, 5, -5]",4,"[0, 0, 0, 0, 0, 2, 4]","[6, 7, 8, 10, 11, 9]",6,91
w50f0488,,,,,,,-10.0,training,25130.0,"['', 5, -10, -5, 5, 10, -5, -10, -10, 10, -10, -5, -5]",5,"[0, 0, 2, 3, 0, 0]","[2, 10, 6, 7, 5]",5,18
w50f0488,,,,,,,16.0,training,25348.0,"['', -5, 10, -10, 10, 5, 5, -5, 10, -10, -10, -10, -5]",6,"[0, 5, 0, 4, 3]","[1, 4, 6, 8]",4,95
w50f0488,,,,,,,19.0,training,42263.0,"['', 10, 10, 5, 5, -10, 10, -10, 5, 10, -5, -5, 5]",7,"[0, 5, 0, 3, 3, 3, 8]","[10, 11, 6, 2, 7, 3]",6,28
w50f0488,,,,,,,-11.0,training,54684.0,"['', -10, -10, 5, 5, -10, 5, -5, 5, 10, -10, 5, -10]",8,"[0, 0, 0, 0, 0, 2, 0, 0, 4, 4, 0, 3]","[2, 5, 12, 11, 10, 6, 7, 8, 3, 4, 1]",11,66
w50f0488,,,,,,,2.0,training,39419.0,"['', -5, -10, 5, -10, 5, -10, 5, -5, 10, -5, 5, 5]",9,"[4, 0, 0, 0, 4, 5, 4, 0, 0]","[7, 6, 2, 10, 11, 8, 12, 9]",8,43
w50f0488,,,,,,,6.0,test,19953.0,"['', -10, 10, 5, 10, 10, -5, -10, -5, -5, 10, -10, 10]",10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 5, 6, 7, 8, 10, 11, 12, 9]",9,68
w50f0488,,,,,,,0.0,test,12393.0,"['', 10, -5, 5, -10, -10, -5, 5, 10, -10, -5, -5, -5]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 10, 2, 6, 5, 7, 8, 1, 3, 4]",10,56
w50f0488,,,,,,,5.0,test,10049.0,"['', 5, -10, -5, 5, -10, 10, 10, -5, -10, -10, -10, -5]",12,"[0, 0, 0, 0, 0, 0]","[11, 12, 7, 6, 5]",5,41
w50f0488,,,,,,,7.0,test,8381.0,"['', -5, 5, 10, 5, -10, -5, -5, 10, 5, 10, -10, 5]",13,"[0, 0, 0, 0]","[1, 2, 3]",3,64
w50f0488,,,,,,,26.0,test,8401.0,"['', -10, -10, -5, 5, 10, 10, 5, 10, -10, -5, -5, 10]",14,"[0, 0, 0, 0, 0]","[5, 6, 7, 8]",4,81
w50f0488,,,,,,,1.0,test,8317.0,"['', 5, -5, -5, 5, -10, 5, 10, 10, 10, -5, 10, -5]",15,"[0, 0, 0, 0, 0]","[6, 8, 5, 7]",4,67
w50f0488,,,,,,,8.0,test,11052.0,"['', -10, -5, 5, -10, 10, -5, -5, 10, -10, -5, -10, -5]",16,"[0, 0, 0, 0, 0, 0, 0, 0]","[11, 2, 6, 3, 1, 5, 8]",7,54
w50f0488,,,,,,,13.0,test,9291.0,"['', 10, 5, 5, 5, -10, 5, 5, -10, 10, 5, -10, 5]",17,"[0, 0, 0, 0, 0, 0, 0, 0]","[5, 7, 6, 2, 1, 4, 3]",7,4
w50f0488,,,,,,,-7.0,test,17223.0,"['', 5, -10, -5, -10, 5, -10, 10, -5, 10, -10, 5, -5]",18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 10, 11, 12, 2, 3, 1, 6, 8, 5, 7, 4]",12,36
w50f0488,,,,,,,3.0,test,11557.0,"['', -5, 10, -5, 10, -10, -10, -5, -10, 10, -5, 5, 5]",19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 10, 11, 12, 7, 8, 6, 5, 2, 1, 3, 4]",12,21
w50f0488,,,,,,,11.0,test,10430.0,"['', -10, -10, -10, -5, -10, 10, 10, -10, -5, 10, 10, 10]",20,"[0, 0, 0, 0, 0]","[5, 2, 10, 11]",4,72
w50f0488,,,,,,,7.0,test,10759.0,"['', 5, 5, 5, -10, 10, -10, 5, -10, -5, 5, -10, -10]",21,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 2, 10, 11, 12, 3, 4, 1]",8,96
w50f0488,,,,,,,9.0,test,10685.0,"['', -10, -10, 10, 10, -5, -10, -5, -10, 10, -5, 10, 10]",22,"[0, 0, 0, 0, 0, 0, 0]","[2, 6, 10, 11, 12, 9]",6,17
w50f0488,,,,,,,7.0,test,11573.0,"['', 5, -5, -10, -10, -5, -5, 10, 10, 10, -5, 10, 5]",23,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 6, 7, 2, 10, 12, 11, 9]",8,27
w50f0488,,,,,,,-12.0,test,16769.0,"['', -10, 5, -10, 5, 5, -10, -10, 5, -10, -5, 10, -5]",24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 5, 7, 6, 2, 4, 1, 3, 10, 12, 9, 11]",12,48
w50f0488,,,,,,,-7.0,test,15032.0,"['', -5, 5, 5, 5, 5, -5, -10, -5, -10, 5, -5, 5]",25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 2, 6, 1, 5, 7, 8, 3, 4, 10, 11, 12]",12,51
w50f0488,,,,,,,-8.0,test,11695.0,"['', -5, -5, -10, 10, 5, -10, 5, -10, -10, -5, 5, 10]",26,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 2, 10, 4, 1, 9, 11, 12]",8,13
w50f0488,,,,,,,16.0,test,10514.0,"['', 10, 5, 10, 5, -5, 10, -10, -10, 5, 5, -10, -10]",27,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 9, 10, 11, 12, 2, 4, 1, 3]",9,22
w50f0488,,,,,,,-3.0,test,12488.0,"['', -10, -5, 10, 5, 5, -5, 5, 5, 10, -10, 5, -10]",28,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 2, 10, 4, 8, 1, 5, 7]",8,58
w50f0488,,,,,,,21.0,test,9521.0,"['', 10, 10, 10, 5, 10, 5, 10, -5, 10, 5, 10, 5]",29,"[0, 0, 0, 0, 0]","[6, 7, 5, 8]",4,86
w8532b3e,,,,,,,-6.0,training,27141.0,"['', 5, -5, -10, -10, -5, 5, 5, -5, 5, -5, -5, -10]",0,"[0, 0]",[5],1,94
w8532b3e,,,,,,,4.0,training,15984.0,"['', 10, 10, 5, -10, -5, 5, -10, -5, 10, -10, 5, 5]",1,"[0, 0]",[9],1,45
w8532b3e,,,,,,,-16.0,training,15562.0,"['', -10, 5, -10, 5, 5, -10, -10, 5, -10, -5, 10, -5]",2,"[0, 0]",[9],1,48
w8532b3e,,,,,,,-13.0,training,28050.0,"['', -10, -5, -10, -10, 5, 10, -5, -5, 5, -10, -5, -5]",3,"[0, 0, 0, 0]","[9, 5, 1]",3,39
w8532b3e,,,,,,,19.0,training,11394.0,"['', 10, 10, 10, 5, 10, 5, 10, -5, 10, 5, 10, 5]",4,"[0, 0]",[9],1,86
w8532b3e,,,,,,,-6.0,training,11611.0,"['', 5, -5, 10, 5, 5, -5, -10, -5, 5, 10, -5, 10]",5,"[0, 0]",[5],1,57
w8532b3e,,,,,,,-6.0,training,10771.0,"['', 10, 5, 10, 5, -5, 10, -10, -10, 5, 5, -10, -10]",6,"[0, 0]",[5],1,22
w8532b3e,,,,,,,-6.0,training,12120.0,"['', -10, 10, 5, 10, 10, -5, -10, -5, -5, 10, -10, 10]",7,"[0, 0]",[1],1,68
w8532b3e,,,,,,,8.0,training,12200.0,"['', 5, 5, -5, 5, 10, 10, -10, -10, -5, 10, 10, -5]",8,"[0, 0, 0]","[9, 5]",2,38
w8532b3e,,,,,,,9.0,training,11290.0,"['', -5, 10, -5, 5, 10, 10, 10, -10, 10, -5, 10, -10]",9,"[0, 0]",[5],1,1
w8532b3e,,,,,,,26.0,test,22763.0,"['', -10, -10, -5, 5, 10, 10, 5, 10, -10, -5, -5, 10]",10,"[0, 0, 0, 0, 0]","[1, 10, 6, 5]",4,81
w8532b3e,,,,,,,11.0,test,13692.0,"['', 10, -10, -10, -5, -10, -10, 5, -10, 10, -5, -5, 10]",11,"[0, 0, 0, 0, 0]","[5, 9, 10, 12]",4,78
w8532b3e,,,,,,,15.0,test,15389.0,"['', -5, -5, 5, 5, 10, 5, 5, -10, -10, -10, -5, 10]",12,"[0, 0, 0, 0, 0, 0]","[9, 5, 6, 8, 7]",5,6
w8532b3e,,,,,,,11.0,test,11556.0,"['', -10, -10, 10, 10, -5, -10, -5, -10, 10, -5, 10, 10]",13,"[0, 0, 0, 0, 0]","[5, 9, 10, 12]",4,17
w8532b3e,,,,,,,21.0,test,11091.0,"['', -5, -10, 10, -10, -10, -10, 10, 5, 10, 5, 5, 10]",14,"[0, 0, 0, 0, 0]","[5, 9, 10, 12]",4,90
w8532b3e,,,,,,,-6.0,test,15756.0,"['', 5, -10, -5, 5, -10, 10, 10, -5, -10, -10, -10, -5]",15,"[0, 0, 0, 0, 0, 0, 0]","[9, 1, 5, 2, 3, 4]",6,41
w8532b3e,,,,,,,-2.0,test,27105.0,"['', -10, 5, -5, -5, -10, 10, 5, 10, -5, 10, -5, -10]",16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 5, 10, 11, 12, 1, 2, 4, 3, 6, 7, 8]",12,37
w8532b3e,,,,,,,15.0,test,14968.0,"['', 10, 5, 5, 5, -10, 5, 5, -10, 10, 5, -10, 5]",17,"[0, 0, 0, 0, 0, 0]","[5, 9, 10, 12, 11]",5,4
w8532b3e,,,,,,,-12.0,test,25976.0,"['', 5, -10, -5, 5, 10, -5, -10, -10, 10, -10, -5, -5]",18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 10, 12, 11, 5, 6, 7, 8, 1, 2, 4, 3]",12,18
w8532b3e,,,,,,,11.0,test,10606.0,"['', 10, -5, 10, -10, -10, -10, 10, 10, 10, 10, -10, -5]",19,"[0, 0, 0, 0, 0]","[9, 10, 11, 12]",4,11
w8532b3e,,,,,,,21.0,test,11535.0,"['', -5, -5, 10, -5, 10, 5, 10, -5, 5, -5, 5, 5]",20,"[0, 0, 0, 0, 0]","[9, 5, 6, 7]",4,12
w8532b3e,,,,,,,17.0,test,12122.0,"['', 5, 10, 5, -10, -10, -5, -10, -10, 10, 5, -10, 5]",21,"[0, 0, 0, 0]","[9, 10, 12]",3,84
w8532b3e,,,,,,,-1.0,test,14968.0,"['', 5, -5, -10, 5, -10, 10, -5, -5, -10, 10, 5, -5]",22,"[0, 0, 0, 0, 0, 0, 0]","[9, 1, 2, 3, 5, 4]",6,91
w8532b3e,,,,,,,7.0,test,15878.0,"['', -5, -10, -5, 5, 5, 5, -10, -5, 10, -5, 10, -10]",23,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 6, 8, 7, 9, 10, 12, 11]",8,61
w8532b3e,,,,,,,7.0,test,10282.0,"['', 10, 5, -5, 5, 10, -5, -10, 10, 10, -10, 10, 10]",24,"[0, 0, 0, 0]","[9, 10, 12]",3,16
w8532b3e,,,,,,,11.0,test,11696.0,"['', -5, -10, 5, 10, -10, -5, -5, 5, 5, 5, -10, 5]",25,"[0, 0, 0, 0, 0]","[9, 10, 11, 12]",4,29
w8532b3e,,,,,,,27.0,test,8920.0,"['', 10, 10, 5, 10, -5, 5, 10, -10, 5, 10, 5, -5]",26,"[0, 0, 0, 0]","[1, 2, 4]",3,80
w8532b3e,,,,,,,10.0,test,12443.0,"['', 5, 5, -10, -5, -5, -5, -5, 10, 10, -5, 10, -5]",27,"[0, 0, 0, 0, 0, 0]","[5, 9, 10, 12, 11]",5,76
w8532b3e,,,,,,,21.0,test,10361.0,"['', 10, -10, -5, 5, 5, 10, 10, 10, -5, 10, 5, -10]",28,"[0, 0, 0, 0, 0]","[9, 5, 6, 7]",4,14
w8532b3e,,,,,,,16.0,test,16172.0,"['', 5, 10, -5, -5, 5, 10, 5, -5, 10, -10, -10, 5]",29,"[0, 0, 0, 0, 0]","[5, 6, 7, 8]",4,34
wa3adeab,,,,,,,29.0,training,15265.0,"['', -5, 10, -5, 5, 10, 10, 10, -10, 10, -5, 10, -10]",0,[],[5],1,1
wa3adeab,,,,,,,-6.0,training,34247.0,"['', -5, -10, 5, -10, -5, 5, 10, -5, 5, -5, -5, 5]",1,[],[9],1,82
wa3adeab,,,,,,,9.0,training,8925.0,"['', 5, 10, -5, -5, 5, 10, 5, -5, 10, -10, -10, 5]",2,[],[1],1,34
wa3adeab,,,,,,,20.0,training,14801.0,"['', 5, -5, -5, -5, 5, 5, 10, 10, 5, -10, 10, -10]",3,[],[],0,97
wa3adeab,,,,,,,4.0,training,7847.0,"['', -5, 10, -5, 10, -5, -10, -10, 5, 10, 5, -10, 5]",4,[],[9],1,2
wa3adeab,,,,,,,4.0,training,10538.0,"['', -5, 10, 5, -10, 5, 10, -5, -10, 5, -10, -5, -5]",5,[],[5],1,55
wa3adeab,,,,,,,-5.0,training,171678.0,"['', 5, 5, -10, 5, -5, 5, -10, -5, -5, 10, -10, -5]",6,[],[],0,99
wa3adeab,,,,,,,7.0,training,57978.0,"['', -5, -10, -10, -5, 5, -5, 10, 10, -5, -10, -5, -5]",7,[],"[1, 5, 9]",3,98
wa3adeab,,,,,,,-27.0,training,301427.0,"['', -5, 5, -10, 5, -5, -10, 5, -5, -5, -10, -10, -10]",8,[],"[5, 1]",2,50
wa3adeab,,,,,,,2.0,training,42785.0,"['', 5, -5, -5, 5, -10, 10, 10, -5, -10, 5, -10, 5]",9,[],"[5, 1, 9]",3,75
wa3adeab,,,,,,,4.0,test,13940.0,"['', 10, -5, -5, 5, 5, 5, -5, -10, -5, 10, -5, 10]",10,[],"[5, 1, 9, 2, 3, 4]",6,92
wa3adeab,,,,,,,-12.0,test,26485.0,"['', -5, -5, -10, 10, 5, -10, 5, -10, -10, -5, 5, 10]",11,[],"[6, 5, 1, 2, 9, 10, 7, 8, 12, 11, 3, 4]",12,13
wa3adeab,,,,,,,14.0,test,10131.0,"['', -5, 5, 10, 10, 10, -5, 10, -5, 5, 5, 10, -5]",12,[],[5],1,47
wa3adeab,,,,,,,-13.0,test,9328.0,"['', -10, 5, -5, 5, 10, -10, 10, -10, 10, -10, -10, -5]",13,[],"[6, 2, 10]",3,83
wa3adeab,,,,,,,0.0,test,10169.0,"['', 10, -10, -10, -5, -10, -10, 5, -10, 10, -5, -5, 10]",14,[],[],0,78
wa3adeab,,,,,,,-5.0,test,7800.0,"['', 5, -5, 10, 5, 5, -5, -10, -5, 5, 10, -5, 10]",15,[],[],0,57
wa3adeab,,,,,,,5.0,test,10869.0,"['', -5, -10, -5, 5, 5, 5, -10, -5, 10, -5, 10, -10]",16,[],"[5, 6, 7, 8, 1, 2, 4, 10, 11, 9]",10,61
wa3adeab,,,,,,,22.0,test,8596.0,"['', 5, 10, 10, -10, -5, 5, -5, 10, -5, 5, -10, -5]",17,[],"[11, 7, 2]",3,25
wa3adeab,,,,,,,7.0,test,8637.0,"['', 5, 5, -5, 5, 10, 10, -10, -10, -5, 10, 10, -5]",18,[],"[5, 1, 9]",3,38
wa3adeab,,,,,,,10.0,test,9456.0,"['', -10, -10, -10, -5, 5, 5, 5, 5, 5, -10, 10, -5]",19,[],"[1, 2, 5, 6, 7]",5,7
wa3adeab,,,,,,,1.0,test,11046.0,"['', 10, 10, 5, -5, 5, 5, -5, -10, 10, 5, 5, -10]",20,[],"[5, 6, 7, 8]",4,85
wa3adeab,,,,,,,2.0,test,7400.0,"['', 5, -5, -10, -10, -5, 5, 5, -5, 5, -5, -5, -10]",21,[],"[5, 6, 7]",3,94
wa3adeab,,,,,,,-8.0,test,10250.0,"['', 10, 5, 10, 5, -5, 10, -10, -10, 5, 5, -10, -10]",22,[],"[2, 10, 6]",3,22
wa3adeab,,,,,,,8.0,test,9610.0,"['', 10, 5, 5, 5, 10, -10, 10, 10, -10, -10, 5, 10]",23,[],"[4, 7]",2,42
wa3adeab,,,,,,,-8.0,test,7952.0,"['', -10, -5, -5, 10, 5, -5, -5, 5, 10, 10, -5, 5]",24,[],"[7, 11, 4]",3,0
wa3adeab,,,,,,,5.0,test,9306.0,"['', 5, -10, -5, -10, 5, -10, 10, -5, 10, -10, 5, -5]",25,[],[],0,36
wa3adeab,,,,,,,0.0,test,10421.0,"['', -5, 5, 5, 5, 5, -5, -10, -5, -10, 5, -5, 5]",26,[],[],0,51
wa3adeab,,,,,,,22.0,test,8886.0,"['', 10, 10, 10, 5, 10, -5, -5, -5, -5, -10, 10, -5]",27,[],"[2, 6, 10]",3,89
wa3adeab,,,,,,,6.0,test,12598.0,"['', 5, 10, -10, -5, -10, 5, 5, 5, -10, -10, 10, -5]",28,[],"[2, 1, 4, 3]",4,24
wa3adeab,,,,,,,-3.0,test,11309.0,"['', 5, -10, 10, -5, 10, 5, -10, -10, -5, -5, -10, 5]",29,[],"[6, 7, 2, 10, 11, 1, 4, 3]",8,20
wbb92e58,,,,,,,13.0,training,21832.0,"['', -5, -5, 5, 5, 10, 5, 5, -10, -10, -10, -5, 10]",0,"[0, 0, 0, 0, 0, 0, 0, 0]","[9, 1, 5, 6, 8, 7, 2]",7,6
wbb92e58,,,,,,,13.0,training,13096.0,"['', -10, 10, -5, 10, 5, 10, 5, -10, -5, -10, -10, 5]",1,"[0, 0, 0, 0, 0, 0, 0, 0]","[9, 1, 5, 6, 8, 7, 10]",7,53
wbb92e58,,,,,,,-17.0,training,22258.0,"['', -10, -5, 10, 10, 10, -10, -10, -5, 5, -5, -10, -5]",2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 10, 12, 11, 5, 6, 7, 8, 1, 2, 4, 3]",12,73
wbb92e58,,,,,,,-8.0,training,15508.0,"['', -5, -5, -10, 10, 5, -10, 5, -10, -10, -5, 5, 10]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 1, 5, 6, 8, 7, 10, 2]",8,13
wbb92e58,,,,,,,7.0,training,16581.0,"['', 10, 5, -10, -10, -5, 10, 10, 10, -10, -5, 5, 5]",4,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 1, 2, 4, 3, 5, 6, 7]",8,70
wbb92e58,,,,,,,9.0,training,13194.0,"['', -10, -5, 5, -10, 10, -5, -5, 10, -10, -5, -10, -5]",5,"[0, 0, 0, 0, 0, 0, 0]","[9, 1, 5, 6, 7, 8]",6,54
wbb92e58,,,,,,,13.0,training,17285.0,"['', 10, 10, 5, -5, 5, 5, -5, -10, 10, 5, 5, -10]",6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 6, 7, 8, 9, 10, 12, 11, 1, 2, 4, 3]",12,85
wbb92e58,,,,,,,25.0,training,9285.0,"['', -10, -10, -5, 5, 10, 10, 5, 10, -10, -5, -5, 10]",7,"[0, 0, 0, 0, 0, 0]","[9, 1, 5, 6, 8]",5,81
wbb92e58,,,,,,,4.0,training,16442.0,"['', 10, -5, 5, -10, -10, -5, 5, 10, -10, -5, -5, -5]",8,"[0, 0, 0, 0, 0, 0, 0]","[9, 1, 2, 4, 3, 5]",6,56
